[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.002055E-01	-4.539429E-03
-4.910190E-01	-4.525722E-03
-4.821089E-01	-4.469696E-03
-4.728328E-01	-4.397739E-03
-4.637963E-01	-4.320945E-03
-4.546815E-01	-4.245501E-03
-4.456115E-01	-4.168108E-03
-4.364795E-01	-4.087522E-03
-4.274665E-01	-4.013439E-03
-4.183932E-01	-3.936205E-03
-4.093258E-01	-3.852820E-03
-4.001680E-01	-3.772417E-03
-3.910184E-01	-3.695613E-03
-3.819917E-01	-3.616068E-03
-3.728269E-01	-3.531050E-03
-3.637760E-01	-3.453891E-03
-3.546230E-01	-3.374356E-03
-3.456443E-01	-3.291074E-03
-3.365722E-01	-3.212888E-03
-3.274392E-01	-3.134162E-03
-3.182784E-01	-3.054263E-03
-3.091698E-01	-2.973151E-03
-3.001544E-01	-2.893164E-03
-2.910420E-01	-2.818326E-03
-2.819051E-01	-2.739176E-03
-2.728069E-01	-2.656610E-03
-2.637961E-01	-2.579747E-03
-2.546490E-01	-2.498107E-03
-2.455377E-01	-2.417875E-03
-2.364548E-01	-2.338433E-03
-2.272688E-01	-2.259319E-03
-2.184246E-01	-2.179410E-03
-2.091662E-01	-2.095699E-03
-2.002109E-01	-2.016956E-03
-1.910427E-01	-1.936392E-03
-1.819716E-01	-1.852194E-03
-1.728228E-01	-1.770684E-03
-1.638541E-01	-1.691008E-03
-1.546623E-01	-1.605614E-03
-1.457049E-01	-1.521753E-03
-1.365143E-01	-1.437536E-03
-1.273819E-01	-1.355970E-03
-1.183009E-01	-1.268301E-03
-1.092443E-01	-1.181018E-03
-1.000687E-01	-1.095624E-03
-9.113342E-02	-1.007082E-03
-8.199519E-02	-9.155882E-04
-7.290627E-02	-8.192137E-04
-6.374809E-02	-7.256523E-04
-5.467426E-02	-6.317594E-04
-4.562668E-02	-5.308457E-04
-3.648090E-02	-4.293970E-04
-2.736821E-02	-3.280760E-04
-1.828635E-02	-2.230452E-04
-9.181479E-03	-1.126001E-04
-2.138338E-04	-1.662383E-06
+9.003543E-03	+1.116229E-04
+1.809218E-02	+2.342154E-04
+2.732498E-02	+3.545267E-04
+3.633653E-02	+4.796293E-04
+4.552461E-02	+6.137931E-04
+5.452118E-02	+7.487188E-04
+6.365015E-02	+8.864736E-04
+7.273492E-02	+1.030479E-03
+8.183268E-02	+1.174143E-03
+9.080657E-02	+1.330332E-03
+9.993114E-02	+1.486990E-03
+1.090137E-01	+1.646211E-03
+1.180943E-01	+1.809887E-03
+1.272611E-01	+1.980865E-03
+1.363477E-01	+2.158014E-03
+1.454162E-01	+2.336252E-03
+1.545232E-01	+2.515285E-03
+1.637547E-01	+2.705099E-03
+1.726885E-01	+2.896377E-03
+1.816175E-01	+3.087949E-03
+1.908104E-01	+3.289168E-03
+1.999493E-01	+3.492536E-03
+2.090350E-01	+3.703806E-03
+2.181906E-01	+3.913792E-03
+2.272093E-01	+4.128944E-03
+2.363110E-01	+4.353876E-03
+2.452795E-01	+4.574760E-03
+2.544928E-01	+4.801994E-03
+2.635581E-01	+5.036644E-03
+2.724589E-01	+5.272860E-03
+2.818057E-01	+5.514076E-03
+2.909288E-01	+5.755790E-03
+2.997955E-01	+6.002293E-03
+3.089010E-01	+6.255163E-03
+3.179910E-01	+6.506996E-03
+3.271435E-01	+6.765563E-03
+3.362103E-01	+7.029244E-03
+3.453838E-01	+7.295522E-03
+3.544797E-01	+7.563279E-03
+3.636214E-01	+7.835857E-03
+3.727446E-01	+8.116595E-03
+3.817650E-01	+8.391430E-03
+3.908633E-01	+8.674887E-03
+3.999420E-01	+8.965871E-03
+4.091020E-01	+9.256441E-03
+4.181780E-01	+9.546518E-03
+4.272278E-01	+9.841816E-03
+4.318634E-01	+9.999712E-03
+4.320766E-01	+1.000093E-02
+4.320684E-01	+9.999849E-03
+4.320171E-01	+9.998218E-03
+4.320708E-01	+9.999578E-03
+4.323118E-01	+1.000009E-02
