[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-4.291739E-01	-9.999888E-03
-4.236668E-01	-9.999461E-03
-4.224075E-01	-1.000041E-02
-4.220605E-01	-1.000067E-02
-4.211358E-01	-1.000039E-02
-4.192082E-01	-1.000002E-02
-4.199123E-01	-1.000048E-02
-4.201252E-01	-1.000004E-02
-4.175389E-01	-9.999634E-03
-4.179896E-01	-1.000048E-02
-4.093170E-01	-9.779356E-03
-4.001116E-01	-9.547525E-03
-3.910722E-01	-9.344785E-03
-3.820007E-01	-9.143343E-03
-3.729038E-01	-8.920432E-03
-3.638356E-01	-8.660371E-03
-3.546340E-01	-8.475435E-03
-3.455607E-01	-8.272046E-03
-3.365350E-01	-7.997755E-03
-3.274257E-01	-7.795296E-03
-3.182689E-01	-7.604051E-03
-3.093308E-01	-7.359464E-03
-3.001320E-01	-7.138751E-03
-2.910585E-01	-6.923692E-03
-2.819963E-01	-6.753742E-03
-2.728960E-01	-6.514859E-03
-2.637612E-01	-6.286089E-03
-2.546366E-01	-6.130477E-03
-2.455904E-01	-5.901787E-03
-2.365305E-01	-5.661142E-03
-2.273676E-01	-5.485558E-03
-2.183551E-01	-5.280396E-03
-2.093032E-01	-5.059997E-03
-2.001411E-01	-4.821383E-03
-1.910142E-01	-4.632314E-03
-1.819161E-01	-4.447453E-03
-1.729581E-01	-4.193277E-03
-1.638389E-01	-3.990075E-03
-1.546711E-01	-3.809659E-03
-1.456695E-01	-3.581151E-03
-1.366168E-01	-3.359344E-03
-1.274298E-01	-3.158464E-03
-1.183640E-01	-2.965517E-03
-1.091570E-01	-2.731797E-03
-1.001346E-01	-2.513861E-03
-9.105963E-02	-2.343257E-03
-8.192825E-02	-2.119150E-03
-7.279401E-02	-1.871474E-03
-6.380205E-02	-1.679691E-03
-5.467556E-02	-1.460069E-03
-4.545754E-02	-1.209007E-03
-3.632869E-02	-9.500847E-04
-2.741979E-02	-7.181281E-04
-1.827083E-02	-4.999036E-04
-9.250464E-03	-2.399852E-04
-1.065002E-03	-6.461982E-06
+8.920339E-03	+2.507475E-04
+1.817643E-02	+5.357799E-04
+2.702085E-02	+7.561860E-04
+3.630006E-02	+1.069805E-03
+4.535906E-02	+1.307126E-03
+5.451923E-02	+1.618288E-03
+6.362659E-02	+1.931775E-03
+7.279203E-02	+2.182628E-03
+8.194568E-02	+2.501838E-03
+9.071920E-02	+2.846186E-03
+9.980479E-02	+3.151729E-03
+1.090816E-01	+3.460974E-03
+1.182415E-01	+3.795778E-03
+1.272224E-01	+4.182740E-03
+1.363000E-01	+4.512280E-03
+1.455057E-01	+4.848605E-03
+1.545290E-01	+5.262780E-03
+1.637644E-01	+5.628298E-03
+1.726281E-01	+5.985383E-03
+1.818009E-01	+6.386003E-03
+1.908295E-01	+6.791150E-03
+1.999882E-01	+7.192254E-03
+2.090589E-01	+7.553720E-03
+2.180968E-01	+7.989584E-03
+2.271396E-01	+8.433233E-03
+2.362451E-01	+8.822024E-03
+2.452985E-01	+9.258922E-03
+2.544670E-01	+9.718998E-03
+2.603638E-01	+9.999669E-03
+2.607270E-01	+9.999838E-03
+2.606058E-01	+1.000066E-02
+2.600583E-01	+1.000007E-02
+2.598699E-01	+9.999896E-03
+2.603351E-01	+1.000048E-02
+2.607973E-01	+1.000091E-02
+2.598589E-01	+9.999335E-03
+2.600326E-01	+1.000017E-02
+2.603441E-01	+1.000017E-02
+2.605234E-01	+1.000047E-02
+2.601013E-01	+1.000080E-02
+2.600630E-01	+1.000017E-02
+2.601207E-01	+9.999403E-03
+2.611372E-01	+9.999768E-03
+2.610465E-01	+1.000043E-02
+2.606873E-01	+9.999556E-03
+2.606911E-01	+9.997716E-03
+2.613396E-01	+9.999864E-03
+2.613598E-01	+1.000102E-02
+2.603846E-01	+9.998641E-03
+2.609244E-01	+9.999921E-03
+2.615191E-01	+1.000016E-02
+2.614250E-01	+1.000083E-02
+2.603990E-01	+1.000079E-02
+2.603404E-01	+9.997872E-03
+2.605265E-01	+9.999559E-03
+2.610018E-01	+9.999037E-03
+2.606070E-01	+1.000009E-02
+2.605397E-01	+9.999520E-03
+2.614043E-01	+9.998966E-03
+2.612089E-01	+1.000022E-02
+2.607805E-01	+1.000020E-02
+2.607180E-01	+9.999658E-03
+2.615493E-01	+9.999479E-03
+2.616541E-01	+1.000010E-02
+2.613821E-01	+1.000051E-02
+2.607604E-01	+9.999583E-03
+2.613959E-01	+1.000017E-02
+2.616929E-01	+9.998479E-03
+2.607194E-01	+9.999990E-03
+2.609217E-01	+1.000009E-02
+2.614506E-01	+1.000004E-02
+2.619125E-01	+9.999990E-03
+2.614047E-01	+9.999866E-03
+2.607873E-01	+9.998794E-03
+2.610842E-01	+9.999571E-03
+2.617802E-01	+1.000010E-02
+2.616605E-01	+1.000034E-02
+2.613587E-01	+9.998891E-03
+2.621693E-01	+9.999740E-03
+2.620364E-01	+9.998045E-03
+2.617714E-01	+1.000014E-02
+2.614142E-01	+1.000056E-02
+2.617178E-01	+9.999393E-03
+2.620775E-01	+9.998581E-03
+2.623340E-01	+1.000036E-02
+2.612070E-01	+9.998769E-03
+2.617780E-01	+9.998425E-03
+2.622589E-01	+9.999757E-03
+2.615553E-01	+9.999761E-03
+2.614370E-01	+9.999721E-03
+2.618959E-01	+1.000019E-02
+2.624283E-01	+1.000097E-02
+2.621666E-01	+1.000044E-02
+2.619676E-01	+1.000106E-02
+2.613316E-01	+9.999041E-03
+2.626666E-01	+1.000046E-02
+2.623440E-01	+9.999893E-03
+2.621114E-01	+9.999980E-03
+2.624871E-01	+9.999826E-03

