[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.001404E-01	-1.106589E-03
-4.910505E-01	-1.089699E-03
-4.819228E-01	-1.072363E-03
-4.728705E-01	-1.051567E-03
-4.637832E-01	-1.032665E-03
-4.546310E-01	-1.016629E-03
-4.455563E-01	-9.983438E-04
-4.365939E-01	-9.755570E-04
-4.275070E-01	-9.570378E-04
-4.184262E-01	-9.389440E-04
-4.092653E-01	-9.179148E-04
-4.001804E-01	-8.982472E-04
-3.911496E-01	-8.786009E-04
-3.819590E-01	-8.622326E-04
-3.729827E-01	-8.408548E-04
-3.638021E-01	-8.210295E-04
-3.545672E-01	-8.052217E-04
-3.456375E-01	-7.851592E-04
-3.364814E-01	-7.644703E-04
-3.273276E-01	-7.473662E-04
-3.183601E-01	-7.290568E-04
-3.092059E-01	-7.093514E-04
-3.001992E-01	-6.874964E-04
-2.909660E-01	-6.707028E-04
-2.819677E-01	-6.527550E-04
-2.727641E-01	-6.307696E-04
-2.637444E-01	-6.126976E-04
-2.545925E-01	-5.959514E-04
-2.455024E-01	-5.760840E-04
-2.364720E-01	-5.566911E-04
-2.273909E-01	-5.389721E-04
-2.182938E-01	-5.212747E-04
-2.092069E-01	-5.010109E-04
-2.002047E-01	-4.824270E-04
-1.909891E-01	-4.668613E-04
-1.819390E-01	-4.480753E-04
-1.727909E-01	-4.284749E-04
-1.638633E-01	-4.105565E-04
-1.546900E-01	-3.930361E-04
-1.457151E-01	-3.738585E-04
-1.365740E-01	-3.522870E-04
-1.274146E-01	-3.351505E-04
-1.184235E-01	-3.170487E-04
-1.092852E-01	-2.940686E-04
-1.001329E-01	-2.743568E-04
-9.117030E-02	-2.554799E-04
-8.200632E-02	-2.341684E-04
-7.294384E-02	-2.118642E-04
-6.372643E-02	-1.902367E-04
-5.468024E-02	-1.692898E-04
-4.566225E-02	-1.440087E-04
-3.634303E-02	-1.180538E-04
-2.728284E-02	-9.525058E-05
-1.829416E-02	-6.645142E-05
-9.181691E-03	-3.625941E-05
+1.129239E-04	-4.836425E-06
+9.056624E-03	+2.900665E-05
+1.807775E-02	+6.804375E-05
+2.711834E-02	+1.048335E-04
+3.637235E-02	+1.490555E-04
+4.531807E-02	+1.941071E-04
+5.456081E-02	+2.421510E-04
+6.367105E-02	+2.956747E-04
+7.265893E-02	+3.540347E-04
+8.175230E-02	+4.125254E-04
+9.098351E-02	+4.763316E-04
+1.000085E-01	+5.478089E-04
+1.092252E-01	+6.198657E-04
+1.180892E-01	+6.949775E-04
+1.272124E-01	+7.753729E-04
+1.362074E-01	+8.615008E-04
+1.454077E-01	+9.504835E-04
+1.546471E-01	+1.039533E-03
+1.635542E-01	+1.136935E-03
+1.726012E-01	+1.235643E-03
+1.817901E-01	+1.342878E-03
+1.907987E-01	+1.451274E-03
+1.999565E-01	+1.562157E-03
+2.089578E-01	+1.673328E-03
+2.180942E-01	+1.793832E-03
+2.272121E-01	+1.917588E-03
+2.363321E-01	+2.038927E-03
+2.453853E-01	+2.167068E-03
+2.545612E-01	+2.300697E-03
+2.635373E-01	+2.433543E-03
+2.726238E-01	+2.568342E-03
+2.817617E-01	+2.711293E-03
+2.908891E-01	+2.856819E-03
+2.999127E-01	+3.002142E-03
+3.089671E-01	+3.148685E-03
+3.180290E-01	+3.302896E-03
+3.272293E-01	+3.457781E-03
+3.362943E-01	+3.613240E-03
+3.453955E-01	+3.773129E-03
+3.545662E-01	+3.936712E-03
+3.636767E-01	+4.101593E-03
+3.727335E-01	+4.265478E-03
+3.817891E-01	+4.436919E-03
+3.909009E-01	+4.609902E-03
+4.000236E-01	+4.783182E-03
+4.090585E-01	+4.958465E-03
+4.181624E-01	+5.138208E-03
+4.273344E-01	+5.323682E-03
+4.363265E-01	+5.505845E-03
+4.454344E-01	+5.689126E-03
+4.545614E-01	+5.884741E-03
+4.634896E-01	+6.072732E-03
+4.725789E-01	+6.264703E-03
+4.817421E-01	+6.463950E-03
+4.908167E-01	+6.663190E-03
+5.000409E-01	+6.863261E-03
+5.090400E-01	+7.064180E-03
+5.181315E-01	+7.269978E-03
+5.270926E-01	+7.478643E-03
+5.362923E-01	+7.688912E-03
+5.454678E-01	+7.901290E-03
+5.545126E-01	+8.117690E-03
+5.636209E-01	+8.337337E-03
+5.726934E-01	+8.555504E-03
+5.818565E-01	+8.778677E-03
+5.907558E-01	+9.005097E-03
+5.999587E-01	+9.234023E-03
+6.089650E-01	+9.460646E-03
+6.182571E-01	+9.699353E-03
+6.273431E-01	+9.933193E-03
+6.296984E-01	+1.000043E-02
+6.293533E-01	+9.999134E-03
+6.290990E-01	+9.998646E-03
+6.289839E-01	+1.000033E-02
+6.288168E-01	+9.999755E-03
+6.286321E-01	+9.998381E-03
+6.283928E-01	+9.998436E-03
+6.283992E-01	+1.000001E-02
+6.283118E-01	+9.999685E-03
+6.282318E-01	+1.000021E-02
+6.280538E-01	+9.999404E-03
+6.278972E-01	+1.000071E-02
+6.279088E-01	+1.000030E-02
+6.278857E-01	+1.000062E-02
+6.277798E-01	+1.000022E-02
+6.275519E-01	+1.000022E-02
+6.274686E-01	+9.999785E-03
+6.273769E-01	+9.999538E-03
+6.273464E-01	+1.000046E-02
+6.272368E-01	+9.999654E-03
+6.271270E-01	+9.998976E-03
+6.271601E-01	+1.000041E-02
+6.270577E-01	+9.999772E-03
+6.270042E-01	+1.000081E-02
+6.269173E-01	+9.999746E-03
+6.270690E-01	+1.000017E-02
+6.270277E-01	+1.000044E-02
+6.267971E-01	+9.998479E-03
+6.266752E-01	+9.998756E-03
+6.267088E-01	+9.999404E-03

