[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-2.878907E-01	-2.000090E-02
-2.970071E-01	-2.000630E-02
-2.961608E-01	-2.000676E-02
-2.858334E-01	-1.999871E-02
-2.897037E-01	-1.999762E-02
-2.950472E-01	-2.000513E-02
-2.936377E-01	-2.000375E-02
-2.845862E-01	-2.000451E-02
-2.846799E-01	-2.000719E-02
-2.948700E-01	-2.000548E-02
-2.935255E-01	-2.000802E-02
-2.904191E-01	-2.000700E-02
-2.924378E-01	-2.000704E-02
-2.843625E-01	-2.000427E-02
-2.931181E-01	-2.000151E-02
-2.955850E-01	-1.999665E-02
-2.912737E-01	-2.000154E-02
-2.845009E-01	-2.000300E-02
-2.858529E-01	-2.000524E-02
-2.959276E-01	-2.000152E-02
-2.915805E-01	-2.000111E-02
-2.884139E-01	-2.000151E-02
-2.861544E-01	-2.000522E-02
-2.878205E-01	-2.000344E-02
-2.820150E-01	-1.933069E-02
-2.727939E-01	-1.895010E-02
-2.636179E-01	-1.847386E-02
-2.546244E-01	-1.849542E-02
-2.456137E-01	-1.804304E-02
-2.364604E-01	-1.710833E-02
-2.273193E-01	-1.664238E-02
-2.181864E-01	-1.628564E-02
-2.093072E-01	-1.620259E-02
-2.001867E-01	-1.568580E-02
-1.910362E-01	-1.510611E-02
-1.819205E-01	-1.421315E-02
-1.728725E-01	-1.414634E-02
-1.638524E-01	-1.384377E-02
-1.546870E-01	-1.320385E-02
-1.455433E-01	-1.239074E-02
-1.365248E-01	-1.199013E-02
-1.274221E-01	-1.200310E-02
-1.182815E-01	-1.133136E-02
-1.091247E-01	-1.070013E-02
-1.002439E-01	-1.013942E-02
-9.103188E-02	-9.740035E-03
-8.188654E-02	-9.188369E-03
-7.283675E-02	-8.983230E-03
-6.388108E-02	-8.709241E-03
-5.478293E-02	-8.085634E-03
-4.551673E-02	-7.290145E-03
-3.645007E-02	-7.257230E-03
-2.730966E-02	-6.827245E-03
-1.849709E-02	-6.070128E-03
-9.180631E-03	-5.483245E-03
-1.378495E-04	-4.970842E-03
+9.026561E-03	-4.692355E-03
+1.805506E-02	-4.403251E-03
+2.706612E-02	-3.824421E-03
+3.627509E-02	-2.992188E-03
+4.546327E-02	-2.828466E-03
+5.438245E-02	-2.431052E-03
+6.346663E-02	-1.730404E-03
+7.276836E-02	-1.056032E-03
+8.130269E-02	-9.342653E-04
+9.279030E-02	-1.049442E-04
+1.001509E-01	+4.733088E-04
+1.094796E-01	+7.507961E-04
+1.182390E-01	+1.303622E-03
