[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.002487E-01	-8.726930E-03
-4.911557E-01	-8.347436E-03
-4.819381E-01	-8.288406E-03
-4.729242E-01	-8.513706E-03
-4.638862E-01	-8.278298E-03
-4.547829E-01	-8.053294E-03
-4.456101E-01	-7.940759E-03
-4.365235E-01	-8.133563E-03
-4.274590E-01	-8.012353E-03
-4.183498E-01	-7.600081E-03
-4.091866E-01	-7.597454E-03
-4.001719E-01	-7.372276E-03
-3.910114E-01	-7.571096E-03
-3.820532E-01	-7.399302E-03
-3.729317E-01	-7.178829E-03
-3.636598E-01	-7.002710E-03
-3.547712E-01	-7.203817E-03
-3.456322E-01	-7.118559E-03
-3.364918E-01	-6.732802E-03
-3.272007E-01	-6.622842E-03
-3.182195E-01	-6.623837E-03
-3.092709E-01	-6.686002E-03
-3.002192E-01	-6.507943E-03
-2.910496E-01	-6.326074E-03
-2.818469E-01	-6.032887E-03
-2.728786E-01	-6.233862E-03
-2.638189E-01	-6.171191E-03
-2.547142E-01	-5.825272E-03
-2.455456E-01	-5.655236E-03
-2.364185E-01	-5.650632E-03
-2.275182E-01	-5.765101E-03
-2.183861E-01	-5.362905E-03
-2.091361E-01	-5.204883E-03
-2.001140E-01	-5.103256E-03
-1.909507E-01	-5.283993E-03
-1.819552E-01	-5.251141E-03
-1.729037E-01	-4.951134E-03
-1.636846E-01	-4.724489E-03
-1.545237E-01	-4.730334E-03
-1.456048E-01	-4.849035E-03
-1.364482E-01	-4.457289E-03
-1.274222E-01	-4.302132E-03
-1.183304E-01	-4.382116E-03
-1.091570E-01	-4.421232E-03
-1.001149E-01	-4.326773E-03
-9.112960E-02	-4.049864E-03
-8.183900E-02	-3.803759E-03
-7.286741E-02	-3.845424E-03
-6.385944E-02	-3.903283E-03
-5.458371E-02	-3.499642E-03
-4.546003E-02	-3.384043E-03
-3.645767E-02	-3.563360E-03
-2.730612E-02	-3.389199E-03
-1.821806E-02	-3.161294E-03
-9.036980E-03	-3.079486E-03
-6.187384E-05	-2.994743E-03
+9.018961E-03	-3.044041E-03
+1.800914E-02	-2.879173E-03
+2.726419E-02	-2.556441E-03
+3.630440E-02	-2.502063E-03
+4.548065E-02	-2.643117E-03
+5.446973E-02	-2.367869E-03
+6.345335E-02	-2.184177E-03
+7.266068E-02	-2.114716E-03
+8.178904E-02	-2.191126E-03
+9.090590E-02	-2.029161E-03
+9.991132E-02	-1.864257E-03
+1.090903E-01	-1.569116E-03
+1.181567E-01	-1.640923E-03
+1.271502E-01	-1.349662E-03
+1.365436E-01	-1.440559E-03
+1.453856E-01	-1.253912E-03
+1.545085E-01	-1.064077E-03
+1.650769E-01	-1.049484E-03
+1.724232E-01	-9.370235E-04
+1.815089E-01	-6.434101E-04
+1.911304E-01	-4.596129E-04
+2.002037E-01	-2.928326E-04
+2.091871E-01	-2.453795E-04
+2.178481E-01	-1.952559E-04
+2.247727E-01	+6.995974E-05
+2.361798E-01	+2.448601E-04
+2.456413E-01	+4.534025E-04
+2.546661E-01	+6.350857E-04
+2.637595E-01	+6.894403E-04
+2.724126E-01	+8.461532E-04
+2.817389E-01	+1.019418E-03
+2.908472E-01	+1.332530E-03
+2.999314E-01	+1.481436E-03
+3.089393E-01	+1.723522E-03
+3.179853E-01	+1.821846E-03
+3.273261E-01	+2.035062E-03
+3.363047E-01	+2.326889E-03
+3.454623E-01	+2.561510E-03
+3.544784E-01	+2.767349E-03
+3.635118E-01	+2.952850E-03
+3.727317E-01	+3.248369E-03
+3.817732E-01	+3.502154E-03
+3.907490E-01	+3.733287E-03
+4.000636E-01	+3.982285E-03
+4.091163E-01	+4.239293E-03
+4.181024E-01	+4.509799E-03
+4.272837E-01	+4.791894E-03
+4.364383E-01	+5.086439E-03
+4.453653E-01	+5.370745E-03
+4.544882E-01	+5.656019E-03
+4.635910E-01	+5.957760E-03
+4.726045E-01	+6.266489E-03
+4.818209E-01	+6.561356E-03
+4.909575E-01	+6.883499E-03
+4.999210E-01	+7.189176E-03
+5.089898E-01	+7.546917E-03
+5.180822E-01	+7.859432E-03
+5.272428E-01	+8.177629E-03
+5.363823E-01	+8.504818E-03
+5.453419E-01	+8.906578E-03
+5.543514E-01	+9.262683E-03
+5.636647E-01	+9.560141E-03
+5.726866E-01	+9.906163E-03
+5.732836E-01	+9.998137E-03
+5.733550E-01	+9.999155E-03
+5.739385E-01	+9.999393E-03
+5.746422E-01	+9.999907E-03
+5.737580E-01	+9.999729E-03
+5.724093E-01	+9.998829E-03
+5.742809E-01	+9.999814E-03
+5.728529E-01	+1.000015E-02
+5.743135E-01	+9.999571E-03
+5.728768E-01	+1.000038E-02
+5.723498E-01	+1.000028E-02
+5.722681E-01	+1.000084E-02
+5.738071E-01	+1.000021E-02
+5.728063E-01	+9.999773E-03
+5.738025E-01	+9.999464E-03
