[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.002088E-01	-1.260556E-03
-4.910780E-01	-1.242626E-03
-4.819314E-01	-1.212857E-03
-4.729153E-01	-1.188221E-03
-4.637424E-01	-1.164618E-03
-4.547363E-01	-1.134193E-03
-4.456131E-01	-1.108016E-03
-4.364929E-01	-1.083063E-03
-4.274970E-01	-1.057223E-03
-4.183696E-01	-1.029516E-03
-4.092553E-01	-1.004217E-03
-4.000878E-01	-9.784944E-04
-3.910593E-01	-9.560047E-04
-3.820470E-01	-9.274865E-04
-3.728358E-01	-9.024860E-04
-3.638563E-01	-8.796727E-04
-3.547475E-01	-8.562932E-04
-3.455763E-01	-8.294503E-04
-3.363990E-01	-8.058204E-04
-3.274307E-01	-7.865997E-04
-3.183127E-01	-7.606338E-04
-3.092444E-01	-7.344550E-04
-3.001262E-01	-7.167910E-04
-2.911148E-01	-6.949138E-04
-2.820202E-01	-6.708057E-04
-2.728167E-01	-6.465844E-04
-2.637804E-01	-6.272552E-04
-2.546062E-01	-6.058380E-04
-2.455486E-01	-5.788144E-04
-2.364734E-01	-5.595022E-04
-2.273941E-01	-5.404377E-04
-2.183139E-01	-5.150181E-04
-2.091890E-01	-4.938350E-04
-2.001135E-01	-4.738750E-04
-1.910481E-01	-4.560997E-04
-1.819835E-01	-4.339118E-04
-1.727899E-01	-4.120526E-04
-1.638089E-01	-3.970849E-04
-1.546099E-01	-3.752843E-04
-1.455996E-01	-3.531196E-04
-1.365200E-01	-3.387686E-04
-1.275499E-01	-3.181219E-04
-1.181958E-01	-2.966757E-04
-1.092797E-01	-2.775275E-04
-1.002054E-01	-2.587672E-04
-9.114102E-02	-2.412269E-04
-8.197367E-02	-2.160535E-04
-7.287199E-02	-1.990100E-04
-6.375607E-02	-1.822720E-04
-5.467070E-02	-1.583216E-04
-4.550913E-02	-1.384703E-04
-3.660034E-02	-1.205859E-04
-2.761141E-02	-1.012229E-04
-1.832435E-02	-7.784540E-05
-9.136302E-03	-6.176040E-05
-1.378510E-04	-3.946873E-05
+8.973422E-03	-1.374482E-05
+1.783371E-02	+4.133122E-06
+2.725757E-02	+2.932472E-05
+3.638234E-02	+5.122755E-05
+4.543531E-02	+7.946174E-05
+5.478485E-02	+1.049893E-04
+6.345715E-02	+1.337840E-04
+7.267869E-02	+1.631288E-04
+8.176868E-02	+1.922830E-04
+9.084022E-02	+2.258110E-04
+1.000241E-01	+2.656217E-04
+1.090695E-01	+3.021302E-04
+1.182560E-01	+3.387328E-04
+1.272383E-01	+3.848737E-04
+1.363377E-01	+4.315391E-04
+1.453882E-01	+4.789973E-04
+1.545741E-01	+5.292363E-04
+1.635653E-01	+5.866262E-04
+1.727279E-01	+6.479743E-04
+1.818454E-01	+7.064013E-04
+1.908508E-01	+7.767483E-04
+1.998947E-01	+8.505147E-04
+2.089793E-01	+9.297918E-04
+2.180284E-01	+1.010123E-03
