[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.001893E-01	-9.290780E-04
-4.912036E-01	-9.151804E-04
-4.819970E-01	-8.836117E-04
-4.728705E-01	-8.536254E-04
-4.638060E-01	-8.488575E-04
-4.547932E-01	-8.229787E-04
-4.454388E-01	-7.915417E-04
-4.364452E-01	-7.810069E-04
-4.275019E-01	-7.656928E-04
-4.182858E-01	-7.408647E-04
-4.095031E-01	-7.143951E-04
-4.001216E-01	-6.993112E-04
-3.909284E-01	-6.855924E-04
-3.819087E-01	-6.484027E-04
-3.730469E-01	-6.313894E-04
-3.639463E-01	-6.211742E-04
-3.547264E-01	-5.988130E-04
-3.456774E-01	-5.746889E-04
-3.365302E-01	-5.623506E-04
-3.273697E-01	-5.556846E-04
-3.182880E-01	-5.272527E-04
-3.090644E-01	-5.057234E-04
-2.999456E-01	-5.057625E-04
-2.911636E-01	-4.882865E-04
-2.820791E-01	-4.646566E-04
-2.728189E-01	-4.467079E-04
-2.638102E-01	-4.395485E-04
-2.545621E-01	-4.229285E-04
-2.455608E-01	-3.919152E-04
-2.366493E-01	-3.822884E-04
-2.273649E-01	-3.741344E-04
-2.184294E-01	-3.407743E-04
-2.092375E-01	-3.316364E-04
-2.001271E-01	-3.174776E-04
-1.910844E-01	-3.050285E-04
-1.820335E-01	-2.822278E-04
-1.731412E-01	-2.652000E-04
-1.638746E-01	-2.644788E-04
-1.547450E-01	-2.448168E-04
-1.454940E-01	-2.214895E-04
-1.363926E-01	-2.216875E-04
-1.273856E-01	-2.084490E-04
-1.184549E-01	-1.857683E-04
-1.093620E-01	-1.726421E-04
-1.001483E-01	-1.611503E-04
-9.108019E-02	-1.511790E-04
-8.187991E-02	-1.211173E-04
-7.287717E-02	-1.133637E-04
-6.389060E-02	-1.071376E-04
-5.488238E-02	-8.140085E-05
-4.631663E-02	-6.259439E-05
-3.683527E-02	-6.238500E-05
-2.844823E-02	-3.793041E-05
-1.812707E-02	-2.156064E-05
-8.375959E-03	-1.571560E-05
-6.014157E-04	+3.325390E-06
+9.269729E-03	+7.423546E-06
+1.812345E-02	+3.432601E-05
+2.707535E-02	+4.470749E-05
+3.662682E-02	+6.974455E-05
+4.545649E-02	+7.837131E-05
+5.397212E-02	+9.911723E-05
+6.349892E-02	+1.131568E-04
+7.279919E-02	+1.323166E-04
+8.195009E-02	+1.626739E-04
+9.086791E-02	+1.764591E-04
+9.995453E-02	+1.856870E-04
+1.091507E-01	+2.153401E-04
+1.180980E-01	+2.479150E-04
+1.270871E-01	+2.691044E-04
+1.363939E-01	+2.950505E-04
+1.453847E-01	+3.313462E-04
+1.544325E-01	+3.814048E-04
+1.634774E-01	+4.098369E-04
+1.724940E-01	+4.505511E-04
+1.817716E-01	+5.183083E-04
+1.909343E-01	+5.652907E-04
+1.998441E-01	+6.224802E-04
+2.091957E-01	+6.786744E-04
+2.179838E-01	+7.560761E-04
+2.273103E-01	+8.341916E-04
+2.362488E-01	+8.912658E-04
+2.453280E-01	+9.864215E-04
+2.543713E-01	+1.087172E-03
+2.634875E-01	+1.195382E-03
+2.725298E-01	+1.297958E-03
+2.816716E-01	+1.400416E-03
+2.908877E-01	+1.524113E-03
+2.998572E-01	+1.651173E-03
+3.089153E-01	+1.790236E-03
+3.181163E-01	+1.908323E-03
+3.270738E-01	+2.061179E-03
+3.362536E-01	+2.223722E-03
+3.454118E-01	+2.375623E-03
+3.545413E-01	+2.534018E-03
+3.635660E-01	+2.710696E-03
+3.726870E-01	+2.906127E-03
+3.818059E-01	+3.075554E-03
+3.908627E-01	+3.258727E-03
+3.999648E-01	+3.481011E-03
+4.089949E-01	+3.674801E-03
+4.181294E-01	+3.875447E-03
+4.272305E-01	+4.158815E-03
+4.362351E-01	+4.372810E-03
+4.453974E-01	+4.590702E-03
+4.545484E-01	+4.805167E-03
+4.636270E-01	+5.040109E-03
+4.726838E-01	+5.276506E-03
+4.817760E-01	+5.505811E-03
+4.909207E-01	+5.744149E-03
+4.998529E-01	+5.988153E-03
+5.089231E-01	+6.242709E-03
+5.181310E-01	+6.488418E-03
+5.273668E-01	+6.738659E-03
+5.364622E-01	+7.008851E-03
+5.454201E-01	+7.264355E-03
+5.545030E-01	+7.520777E-03
+5.636705E-01	+7.795016E-03
+5.727788E-01	+8.068493E-03
+5.817778E-01	+8.332811E-03
+5.908729E-01	+8.606798E-03
+5.998403E-01	+8.882274E-03
+6.091475E-01	+9.170500E-03
+6.181780E-01	+9.444436E-03
+6.271116E-01	+9.726208E-03
+6.364197E-01	+1.001853E-02
+6.453753E-01	+1.030670E-02
+6.545132E-01	+1.059747E-02
+6.635950E-01	+1.090324E-02
+6.726722E-01	+1.117969E-02
+6.818784E-01	+1.148122E-02
+6.909180E-01	+1.178629E-02
+6.999810E-01	+1.208389E-02
+7.089334E-01	+1.238039E-02
+7.181951E-01	+1.268794E-02
+7.271775E-01	+1.300434E-02
+7.362814E-01	+1.331125E-02
+7.453124E-01	+1.362204E-02
+7.544653E-01	+1.394423E-02
+7.634535E-01	+1.426264E-02
+7.725949E-01	+1.457347E-02
+7.816445E-01	+1.490113E-02
+7.908779E-01	+1.522673E-02
+7.999915E-01	+1.555054E-02
+8.091028E-01	+1.586164E-02
+8.181565E-01	+1.619533E-02
+8.271834E-01	+1.652501E-02
+8.363148E-01	+1.686233E-02
+8.453229E-01	+1.719663E-02
+8.545585E-01	+1.754089E-02
+8.635983E-01	+1.789260E-02
+8.724871E-01	+1.823242E-02
+8.818020E-01	+1.858051E-02
+8.909478E-01	+1.894951E-02
+8.999582E-01	+1.929414E-02

