[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.001734E-01	-4.464191E-03
-4.910165E-01	-4.487801E-03
-4.819032E-01	-4.640305E-03
-4.731196E-01	-4.814074E-03
-4.638045E-01	-4.376193E-03
-4.546397E-01	-4.352436E-03
-4.456249E-01	-4.733435E-03
-4.366886E-01	-4.703493E-03
-4.276516E-01	-4.531218E-03
-4.183795E-01	-4.361805E-03
-4.093517E-01	-4.767731E-03
-4.001391E-01	-4.611108E-03
-3.911709E-01	-4.731430E-03
-3.820381E-01	-4.291602E-03
-3.728706E-01	-4.264137E-03
-3.638572E-01	-4.660791E-03
-3.547407E-01	-4.567637E-03
-3.457830E-01	-4.415346E-03
-3.364826E-01	-4.263541E-03
-3.275445E-01	-4.670739E-03
-3.185045E-01	-4.660346E-03
-3.092523E-01	-4.256408E-03
-3.001074E-01	-4.167348E-03
-2.910424E-01	-4.148040E-03
-2.818537E-01	-4.506072E-03
-2.729937E-01	-4.479202E-03
-2.637776E-01	-4.321260E-03
-2.544890E-01	-4.145539E-03
-2.457108E-01	-4.529116E-03
-2.365263E-01	-4.550749E-03
-2.274594E-01	-4.204015E-03
-2.183069E-01	-4.137773E-03
-2.091621E-01	-4.246994E-03
-1.999957E-01	-4.343999E-03
-1.911293E-01	-4.380921E-03
-1.821039E-01	-4.217330E-03
-1.727593E-01	-3.996783E-03
-1.639104E-01	-4.364816E-03
-1.548214E-01	-4.376983E-03
-1.456171E-01	-4.052689E-03
-1.365937E-01	-3.948836E-03
-1.273750E-01	-4.064203E-03
-1.185647E-01	-4.261944E-03
-1.092510E-01	-3.910559E-03
-1.001950E-01	-4.028920E-03
-9.097698E-02	-3.806128E-03
-8.205441E-02	-4.115871E-03
-7.289712E-02	-4.112854E-03
-6.377580E-02	-3.764364E-03
-5.467637E-02	-3.841975E-03
-4.561441E-02	-3.931382E-03
-3.663355E-02	-3.860089E-03
-2.740476E-02	-3.589051E-03
-1.818968E-02	-3.635133E-03
-9.250144E-03	-3.836165E-03
-1.834327E-04	-3.782236E-03
+8.950735E-03	-3.598522E-03
+1.814724E-02	-3.410057E-03
+2.713908E-02	-3.623968E-03
+3.614959E-02	-3.584874E-03
+4.528090E-02	-3.318910E-03
+5.458351E-02	-3.274266E-03
+6.358898E-02	-3.307868E-03
+7.262202E-02	-3.362181E-03
+8.181401E-02	-3.082070E-03
+9.083913E-02	-3.014524E-03
+1.000711E-01	-2.985682E-03
+1.090223E-01	-3.122744E-03
+1.181962E-01	-3.087246E-03
+1.271790E-01	-2.898885E-03
+1.364166E-01	-2.745877E-03
+1.454993E-01	-2.738329E-03
+1.545292E-01	-2.829364E-03
+1.635844E-01	-2.627108E-03
+1.726908E-01	-2.512788E-03
+1.817509E-01	-2.485510E-03
+1.908032E-01	-2.551446E-03
+2.000228E-01	-2.436896E-03
+2.089927E-01	-2.368627E-03
+2.180705E-01	-2.139751E-03
+2.271968E-01	-2.059173E-03
+2.362491E-01	-2.102045E-03
+2.452602E-01	-2.053501E-03
+2.543165E-01	-1.947210E-03
+2.635732E-01	-1.746222E-03
+2.727078E-01	-1.759398E-03
+2.817086E-01	-1.705225E-03
+2.907420E-01	-1.566453E-03
+2.998563E-01	-1.437379E-03
+3.090290E-01	-1.303430E-03
+3.181086E-01	-1.234556E-03
+3.271237E-01	-1.216348E-03
+3.361552E-01	-1.098552E-03
+3.455478E-01	-9.292750E-04
+3.544016E-01	-8.772135E-04
+3.633803E-01	-7.527724E-04
+3.726925E-01	-5.538056E-04
+3.817732E-01	-4.548221E-04
+3.909964E-01	-3.547852E-04
+4.000058E-01	-2.478819E-04
+4.089479E-01	-1.229932E-04
+4.182451E-01	+1.083598E-05
+4.272762E-01	+1.779676E-04
+4.362809E-01	+2.769894E-04
+4.454300E-01	+4.701329E-04
+4.546992E-01	+6.191456E-04
+4.637727E-01	+7.744319E-04
+4.727173E-01	+8.730406E-04
+4.815815E-01	+1.020806E-03
+4.908412E-01	+1.226681E-03
+4.998024E-01	+1.375016E-03
+5.090777E-01	+1.490336E-03
+5.180199E-01	+1.649505E-03
+5.272077E-01	+1.841050E-03
+5.361608E-01	+2.017204E-03
+5.454558E-01	+2.178488E-03
+5.544441E-01	+2.318711E-03
+5.635682E-01	+2.508962E-03
+5.726203E-01	+2.685397E-03
+5.818374E-01	+2.862425E-03
+5.908082E-01	+3.013825E-03
+6.000082E-01	+3.201682E-03
+6.088888E-01	+3.369540E-03
+6.181576E-01	+3.574072E-03
+6.272282E-01	+3.763538E-03
+6.362715E-01	+3.932736E-03
+6.454751E-01	+4.105816E-03
+6.544070E-01	+4.297794E-03
+6.637415E-01	+4.506045E-03
+6.725350E-01	+4.682537E-03
+6.817968E-01	+4.867802E-03
+6.908867E-01	+5.061049E-03
+7.000278E-01	+5.258941E-03
+7.091606E-01	+5.452539E-03
+7.184421E-01	+5.652791E-03
+7.270994E-01	+5.836205E-03
+7.362892E-01	+6.033572E-03
+7.452845E-01	+6.240443E-03
+7.546384E-01	+6.442674E-03
+7.636338E-01	+6.642441E-03
+7.728235E-01	+6.835930E-03
+7.817655E-01	+7.046493E-03
+7.909703E-01	+7.256914E-03
+8.000335E-01	+7.459821E-03
+8.089929E-01	+7.656053E-03
+8.180963E-01	+7.861192E-03
+8.270488E-01	+8.071105E-03
+8.362145E-01	+8.284059E-03
+8.453579E-01	+8.490096E-03
+8.544016E-01	+8.695219E-03
+8.637366E-01	+8.911052E-03
+8.726516E-01	+9.120937E-03
+8.817092E-01	+9.330395E-03
+8.909171E-01	+9.542065E-03
+8.998643E-01	+9.756668E-03

