[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-3.139516E-01	-2.000299E-02
-3.104443E-01	-2.000874E-02
-3.068347E-01	-2.000247E-02
-3.033738E-01	-2.000606E-02
-3.158939E-01	-2.000589E-02
-3.174767E-01	-2.000847E-02
-3.094371E-01	-2.000822E-02
-3.032464E-01	-2.000352E-02
-3.050151E-01	-2.000539E-02
-3.173340E-01	-2.000736E-02
-3.124204E-01	-2.000304E-02
-3.095302E-01	-2.000758E-02
-3.133096E-01	-2.000912E-02
-3.035020E-01	-2.000308E-02
-3.140238E-01	-2.000133E-02
-3.171270E-01	-2.000372E-02
-3.145013E-01	-2.000833E-02
-3.032482E-01	-2.000478E-02
-3.037336E-01	-2.000598E-02
-3.155195E-01	-2.000359E-02
-3.171328E-01	-1.996201E-02
-3.091978E-01	-1.973256E-02
-3.001436E-01	-1.953233E-02
-2.910562E-01	-1.936447E-02
-2.820327E-01	-1.832094E-02
-2.727689E-01	-1.797314E-02
-2.637483E-01	-1.766436E-02
-2.546701E-01	-1.775663E-02
-2.456015E-01	-1.731654E-02
-2.364378E-01	-1.630673E-02
-2.273829E-01	-1.606530E-02
-2.183334E-01	-1.576271E-02
-2.092979E-01	-1.572749E-02
-2.001710E-01	-1.522936E-02
-1.911411E-01	-1.467919E-02
-1.819835E-01	-1.384863E-02
-1.729854E-01	-1.404635E-02
-1.638338E-01	-1.379224E-02
-1.548148E-01	-1.313711E-02
-1.455797E-01	-1.236010E-02
-1.365590E-01	-1.208952E-02
-1.274761E-01	-1.223266E-02
-1.182602E-01	-1.153055E-02
-1.093588E-01	-1.096095E-02
-1.001125E-01	-1.045714E-02
-9.115027E-02	-1.032005E-02
-8.188848E-02	-1.017018E-02
-7.296553E-02	-9.787752E-03
-6.395023E-02	-9.093246E-03
-5.466230E-02	-8.549955E-03
-4.570753E-02	-8.655503E-03
-3.662094E-02	-8.198488E-03
-2.730335E-02	-7.256697E-03
-1.824942E-02	-7.175750E-03
-9.243398E-03	-6.933838E-03
-1.606338E-04	-6.538513E-03
+8.966483E-03	-5.763439E-03
+1.810858E-02	-5.174479E-03
+2.726697E-02	-4.970808E-03
+3.610054E-02	-4.765996E-03
+4.523176E-02	-4.182464E-03
+5.458687E-02	-3.383026E-03
+6.369385E-02	-3.277836E-03
+7.266631E-02	-2.909605E-03
+8.166843E-02	-2.212665E-03
+9.091024E-02	-1.556268E-03
+9.997405E-02	-1.069957E-03
+1.084743E-01	-9.518401E-04
+1.177904E-01	-1.323040E-04
+1.273796E-01	+4.410402E-04
+1.368381E-01	+8.260051E-04
+1.453285E-01	+1.210829E-03
