[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.000393E-01	-9.563206E-03
-4.911399E-01	-1.004975E-02
-4.818713E-01	-9.646207E-03
-4.730543E-01	-9.843566E-03
-4.638599E-01	-9.140291E-03
-4.546998E-01	-9.034509E-03
-4.455785E-01	-9.468001E-03
-4.366295E-01	-9.536066E-03
-4.275677E-01	-9.357702E-03
-4.183164E-01	-8.779226E-03
-4.092477E-01	-9.248853E-03
-3.999932E-01	-8.834749E-03
-3.911190E-01	-9.329553E-03
-3.820198E-01	-8.726205E-03
-3.729250E-01	-8.469782E-03
-3.638009E-01	-8.836248E-03
-3.548079E-01	-8.993323E-03
-3.457985E-01	-8.669483E-03
-3.364618E-01	-8.223942E-03
-3.273713E-01	-8.753967E-03
-3.183868E-01	-8.807388E-03
-3.092916E-01	-8.202360E-03
-3.001611E-01	-8.000976E-03
-2.910810E-01	-7.897565E-03
-2.819144E-01	-8.344924E-03
-2.730344E-01	-8.371316E-03
-2.638439E-01	-8.067169E-03
-2.545636E-01	-7.685639E-03
-2.455684E-01	-8.243952E-03
-2.365412E-01	-8.271329E-03
-2.275209E-01	-7.666848E-03
-2.182643E-01	-7.570154E-03
-2.091005E-01	-7.689926E-03
-1.999744E-01	-7.847360E-03
-1.910986E-01	-7.791934E-03
-1.820280E-01	-7.480836E-03
-1.726886E-01	-7.169901E-03
-1.637824E-01	-7.740456E-03
-1.547745E-01	-7.717140E-03
-1.455859E-01	-7.080768E-03
-1.364651E-01	-7.039907E-03
-1.273842E-01	-7.135423E-03
-1.184881E-01	-7.461034E-03
-1.091601E-01	-6.806502E-03
-1.002523E-01	-7.008096E-03
-9.094284E-02	-6.580807E-03
-8.202736E-02	-7.132996E-03
-7.295015E-02	-7.169028E-03
-6.388909E-02	-6.520856E-03
-5.459342E-02	-6.559921E-03
-4.549474E-02	-6.716003E-03
-3.654019E-02	-6.779231E-03
-2.727037E-02	-6.124928E-03
-1.805751E-02	-6.105339E-03
-9.265343E-03	-6.681717E-03
-1.378426E-04	-6.630294E-03
+8.829094E-03	-6.461650E-03
+1.815407E-02	-5.798457E-03
+2.722570E-02	-6.136232E-03
+3.627509E-02	-6.208754E-03
+4.519514E-02	-5.955223E-03
+5.454300E-02	-5.432165E-03
+6.375768E-02	-5.431254E-03
+7.261638E-02	-5.910187E-03
+8.162409E-02	-5.438789E-03
+9.079953E-02	-5.167666E-03
+9.995587E-02	-5.009621E-03
+1.091160E-01	-5.300905E-03
+1.182167E-01	-5.339283E-03
+1.270917E-01	-5.235249E-03
+1.363056E-01	-4.642980E-03
+1.454468E-01	-4.493859E-03
+1.545154E-01	-4.832850E-03
+1.635213E-01	-4.779592E-03
+1.725523E-01	-4.514673E-03
+1.817987E-01	-4.043475E-03
+1.908246E-01	-4.336243E-03
+1.999453E-01	-3.941006E-03
+2.089717E-01	-4.193772E-03
+2.180358E-01	-3.722132E-03
+2.271795E-01	-3.447843E-03
+2.362783E-01	-3.343937E-03
+2.453026E-01	-3.518376E-03
+2.543803E-01	-3.328306E-03
+2.635116E-01	-2.787247E-03
+2.727231E-01	-2.600762E-03
+2.817239E-01	-2.493596E-03
+2.907039E-01	-2.497782E-03
+2.997477E-01	-2.209304E-03
+3.090318E-01	-1.658149E-03
+3.181238E-01	-1.570217E-03
+3.271967E-01	-1.156374E-03
+3.362763E-01	-1.169221E-03
+3.449969E-01	-7.845774E-04
+3.549065E-01	-2.924986E-04
+3.622679E-01	-5.500965E-05
+3.703438E-01	+1.049896E-04
