[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.000039E-01	-7.075786E-03
-4.911060E-01	-7.661086E-03
-4.818736E-01	-7.255740E-03
-4.730662E-01	-7.622265E-03
-4.638233E-01	-6.958433E-03
-4.546373E-01	-6.891121E-03
-4.455679E-01	-7.246249E-03
-4.366325E-01	-7.525422E-03
-4.275324E-01	-7.461313E-03
-4.183235E-01	-6.814806E-03
-4.092298E-01	-7.162800E-03
-4.001045E-01	-6.788859E-03
-3.910718E-01	-7.389999E-03
-3.820405E-01	-7.170351E-03
-3.729707E-01	-6.939442E-03
-3.637815E-01	-6.802550E-03
-3.548484E-01	-7.401723E-03
-3.457295E-01	-7.365000E-03
-3.365378E-01	-6.738096E-03
-3.273598E-01	-6.898934E-03
-3.182480E-01	-7.128805E-03
-3.092099E-01	-7.251224E-03
-3.003180E-01	-7.051160E-03
-2.912047E-01	-6.919248E-03
-2.818570E-01	-6.621364E-03
-2.728411E-01	-7.252769E-03
-2.637858E-01	-7.287804E-03
-2.546609E-01	-6.706233E-03
-2.455056E-01	-6.675072E-03
-2.364883E-01	-6.889079E-03
-2.275437E-01	-7.182069E-03
-2.183660E-01	-6.530713E-03
-2.091433E-01	-6.445612E-03
-1.999575E-01	-6.467656E-03
-1.911282E-01	-7.093179E-03
-1.820443E-01	-7.156414E-03
-1.728817E-01	-6.624597E-03
-1.636616E-01	-6.507371E-03
-1.546732E-01	-6.666306E-03
-1.457407E-01	-7.093817E-03
-1.365641E-01	-6.476929E-03
-1.274579E-01	-6.358268E-03
-1.183152E-01	-6.699100E-03
-1.093903E-01	-6.994496E-03
-1.001398E-01	-7.012381E-03
-9.117899E-02	-6.624138E-03
-8.180197E-02	-6.321055E-03
-7.283770E-02	-6.545553E-03
-6.382900E-02	-6.950467E-03
-5.461314E-02	-6.276210E-03
-4.554169E-02	-6.188477E-03
-3.645896E-02	-6.743604E-03
-2.739262E-02	-6.677437E-03
-1.836984E-02	-6.366934E-03
-9.090072E-03	-6.327864E-03
-1.626296E-05	-6.371381E-03
+9.049746E-03	-6.662873E-03
+1.798644E-02	-6.598711E-03
+2.722023E-02	-6.042822E-03
+3.632112E-02	-6.075311E-03
+4.544102E-02	-6.652676E-03
+5.427106E-02	-6.394870E-03
+6.344726E-02	-6.180897E-03
+7.274969E-02	-6.047337E-03
+8.187605E-02	-6.573897E-03
+9.072244E-02	-6.536712E-03
+9.993472E-02	-6.397986E-03
