[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.000446E-01	-1.001923E-03
-4.910341E-01	-9.613273E-04
-4.819609E-01	-9.295132E-04
-4.727763E-01	-9.020935E-04
-4.636899E-01	-8.740887E-04
-4.550658E-01	-8.561545E-04
-4.455861E-01	-8.391938E-04
-4.367327E-01	-8.236553E-04
-4.274385E-01	-8.055803E-04
-4.182899E-01	-7.861165E-04
-4.092343E-01	-7.672303E-04
-4.001924E-01	-7.492796E-04
-3.910432E-01	-7.326441E-04
-3.819856E-01	-7.143847E-04
-3.728108E-01	-6.950403E-04
-3.637532E-01	-6.781082E-04
-3.546474E-01	-6.613794E-04
-3.455860E-01	-6.426044E-04
-3.364942E-01	-6.232347E-04
-3.273526E-01	-6.078046E-04
-3.181930E-01	-5.908750E-04
-3.092184E-01	-5.745354E-04
-3.001459E-01	-5.561517E-04
-2.910596E-01	-5.405869E-04
-2.820379E-01	-5.226573E-04
-2.728549E-01	-5.067316E-04
-2.636631E-01	-4.911883E-04
-2.545409E-01	-4.737418E-04
-2.455079E-01	-4.563380E-04
-2.364492E-01	-4.403041E-04
-2.272328E-01	-4.257775E-04
-2.182997E-01	-4.083589E-04
-2.091512E-01	-3.909550E-04
-2.001465E-01	-3.746146E-04
-1.908881E-01	-3.610805E-04
-1.818967E-01	-3.453355E-04
-1.727965E-01	-3.291433E-04
-1.637775E-01	-3.123835E-04
-1.546734E-01	-2.977908E-04
-1.454483E-01	-2.829823E-04
-1.364433E-01	-2.659744E-04
-1.273873E-01	-2.515296E-04
-1.182081E-01	-2.361590E-04
-1.092391E-01	-2.211504E-04
-1.000511E-01	-2.057700E-04
-9.107587E-02	-1.906089E-04
-8.187973E-02	-1.733797E-04
-7.278295E-02	-1.577727E-04
-6.367021E-02	-1.439401E-04
-5.463433E-02	-1.269427E-04
-4.550180E-02	-1.091192E-04
-3.638390E-02	-9.263725E-05
-2.729205E-02	-7.729997E-05
-1.819536E-02	-5.988251E-05
-9.120418E-03	-4.187906E-05
-1.150594E-04	-2.360973E-05
+8.889616E-03	-5.187672E-06
+1.811443E-02	+1.556799E-05
+2.724073E-02	+3.612058E-05
+3.635824E-02	+5.797445E-05
+4.535580E-02	+8.282901E-05
+5.449773E-02	+1.061818E-04
+6.359088E-02	+1.349761E-04
+7.274882E-02	+1.645194E-04
+8.188637E-02	+1.956670E-04
+9.093630E-02	+2.309582E-04
+9.999877E-02	+2.690066E-04
+1.090840E-01	+3.117829E-04
+1.181330E-01	+3.554708E-04
+1.272938E-01	+4.030574E-04
+1.364674E-01	+4.563885E-04
+1.454777E-01	+5.137766E-04
+1.545016E-01	+5.739651E-04
+1.637348E-01	+6.383769E-04
+1.728170E-01	+7.083996E-04
+1.818541E-01	+7.819951E-04
+1.909359E-01	+8.590179E-04
+2.000229E-01	+9.409050E-04
+2.090719E-01	+1.027189E-03
+2.181932E-01	+1.116816E-03
+2.272227E-01	+1.212362E-03
+2.363073E-01	+1.309594E-03
+2.453584E-01	+1.409833E-03
+2.544048E-01	+1.514775E-03
+2.636102E-01	+1.625671E-03
+2.726336E-01	+1.735720E-03
+2.817720E-01	+1.850097E-03
+2.909865E-01	+1.969762E-03
+2.999511E-01	+2.090266E-03
+3.090871E-01	+2.214002E-03
+3.181771E-01	+2.340829E-03
+3.273378E-01	+2.471380E-03
+3.363115E-01	+2.601153E-03
+3.454563E-01	+2.735876E-03
+3.546274E-01	+2.875614E-03
+3.635650E-01	+3.012892E-03
+3.727813E-01	+3.151979E-03
