[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-4.480308E-01	-2.000849E-02
-4.462114E-01	-2.000622E-02
-4.465994E-01	-2.000392E-02
-4.457301E-01	-2.000410E-02
-4.447012E-01	-2.000598E-02
-4.453889E-01	-2.000527E-02
-4.454701E-01	-2.000619E-02
-4.365023E-01	-1.963168E-02
-4.274336E-01	-1.925158E-02
-4.184296E-01	-1.882150E-02
-4.093544E-01	-1.840171E-02
-4.000888E-01	-1.803066E-02
-3.912138E-01	-1.762401E-02
-3.821034E-01	-1.718999E-02
-3.728845E-01	-1.679184E-02
-3.638106E-01	-1.639361E-02
-3.547196E-01	-1.596045E-02
-3.456603E-01	-1.553206E-02
-3.365434E-01	-1.515112E-02
-3.274117E-01	-1.473953E-02
-3.182823E-01	-1.428827E-02
-3.092315E-01	-1.389556E-02
-3.000211E-01	-1.348480E-02
-2.910337E-01	-1.306178E-02
-2.819922E-01	-1.263351E-02
-2.729432E-01	-1.223852E-02
-2.638231E-01	-1.185640E-02
-2.547247E-01	-1.141372E-02
-2.455997E-01	-1.100506E-02
-2.364426E-01	-1.062561E-02
-2.274375E-01	-1.020095E-02
-2.182771E-01	-9.802380E-03
-2.093231E-01	-9.365264E-03
-2.003411E-01	-8.956083E-03
-1.911609E-01	-8.535775E-03
-1.819465E-01	-8.175807E-03
-1.728858E-01	-7.750159E-03
-1.640809E-01	-7.323517E-03
-1.546301E-01	-6.969327E-03
-1.456531E-01	-6.532283E-03
-1.364366E-01	-6.105929E-03
-1.274974E-01	-5.724101E-03
-1.182567E-01	-5.335965E-03
-1.092277E-01	-4.903073E-03
-1.001354E-01	-4.459433E-03
-9.122134E-02	-4.077710E-03
-8.183236E-02	-3.700875E-03
-7.292580E-02	-3.245484E-03
-6.387956E-02	-2.843445E-03
-5.468381E-02	-2.462688E-03
-4.582180E-02	-2.022456E-03
-3.648527E-02	-1.613622E-03
-2.728622E-02	-1.224658E-03
-1.839178E-02	-8.463558E-04
-9.265985E-03	-4.295348E-04
-2.442301E-04	-3.336374E-05
+9.011915E-03	+4.200919E-04
+1.800968E-02	+7.739696E-04
+2.718125E-02	+1.189753E-03
+3.626467E-02	+1.623488E-03
+4.539352E-02	+1.994591E-03
+5.471377E-02	+2.399800E-03
+6.363039E-02	+2.840397E-03
+7.267977E-02	+3.226080E-03
+8.181427E-02	+3.618069E-03
+9.069529E-02	+4.059609E-03
+9.982146E-02	+4.456197E-03
+1.088997E-01	+4.862228E-03
+1.181830E-01	+5.230127E-03
+1.273135E-01	+5.659570E-03
+1.362313E-01	+6.068131E-03
+1.455419E-01	+6.418230E-03
+1.544663E-01	+6.836850E-03
+1.634492E-01	+7.273478E-03
+1.726978E-01	+7.635636E-03
+1.816826E-01	+8.021013E-03
+1.908169E-01	+8.443390E-03
+1.999208E-01	+8.888882E-03
+2.092550E-01	+9.266128E-03
+2.180551E-01	+9.655891E-03
+2.269363E-01	+1.011172E-02
+2.362330E-01	+1.050018E-02
+2.453733E-01	+1.087508E-02
+2.543454E-01	+1.126024E-02
+2.635206E-01	+1.165953E-02
+2.726437E-01	+1.206756E-02
+2.817169E-01	+1.249823E-02
+2.906607E-01	+1.287831E-02
+2.998398E-01	+1.327806E-02
+3.090290E-01	+1.370275E-02
+3.180194E-01	+1.408758E-02
+3.272490E-01	+1.449533E-02
+3.362423E-01	+1.485869E-02
+3.452926E-01	+1.529071E-02
+3.544636E-01	+1.570779E-02
+3.635551E-01	+1.605715E-02
+3.727371E-01	+1.648418E-02
+3.817853E-01	+1.691125E-02
+3.907617E-01	+1.726256E-02
+3.999240E-01	+1.766945E-02
+4.089707E-01	+1.802493E-02
+4.181417E-01	+1.828597E-02
+4.271469E-01	+1.866895E-02
+4.362737E-01	+1.906545E-02
+4.452150E-01	+1.953864E-02
+4.544338E-01	+1.993589E-02
+4.563303E-01	+1.999414E-02
+4.557506E-01	+1.999756E-02
+4.551395E-01	+1.998949E-02
+4.556806E-01	+2.000082E-02
+4.557762E-01	+1.999236E-02
+4.562376E-01	+1.999716E-02
+4.555346E-01	+2.000089E-02
+4.553766E-01	+2.000158E-02
+4.564025E-01	+1.999611E-02
+4.557496E-01	+1.999609E-02
+4.551177E-01	+2.000160E-02
+4.559390E-01	+1.999232E-02
+4.561713E-01	+1.999654E-02
+4.557512E-01	+1.999412E-02
+4.552545E-01	+1.999704E-02
+4.552464E-01	+1.999835E-02
+4.557734E-01	+1.999415E-02
+4.554635E-01	+1.999483E-02
+4.542851E-01	+1.999296E-02
+4.548089E-01	+1.999184E-02
+4.552562E-01	+1.999364E-02
+4.534213E-01	+1.998977E-02
+4.536450E-01	+1.999735E-02
+4.539606E-01	+1.998878E-02
+4.536207E-01	+1.999628E-02
+4.531956E-01	+1.999474E-02
+4.530698E-01	+1.999203E-02
+4.541195E-01	+2.000224E-02
+4.533743E-01	+1.999998E-02
+4.525666E-01	+1.999528E-02
+4.526695E-01	+1.999609E-02
+4.534937E-01	+1.999718E-02
+4.533677E-01	+2.000032E-02
+4.528830E-01	+1.999934E-02
+4.531240E-01	+1.999085E-02
+4.537145E-01	+1.999830E-02
+4.528879E-01	+1.999846E-02
+4.522751E-01	+1.999441E-02
+4.525176E-01	+1.999013E-02
+4.532000E-01	+1.999616E-02
+4.527994E-01	+1.999631E-02
+4.518375E-01	+1.999412E-02
+4.520432E-01	+1.999448E-02
+4.525768E-01	+1.999730E-02
+4.515575E-01	+1.998583E-02
+4.514758E-01	+1.999144E-02
+4.520459E-01	+1.999726E-02
+4.521723E-01	+1.999790E-02
+4.517860E-01	+1.999619E-02

