[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.000340E-01	-7.832719E-03
-4.910786E-01	-8.300385E-03
-4.818961E-01	-8.363786E-03
-4.730282E-01	-7.872738E-03
-4.637114E-01	-7.742609E-03
-4.545777E-01	-7.879561E-03
-4.456131E-01	-8.110445E-03
-4.365479E-01	-7.535089E-03
-4.273779E-01	-7.412105E-03
-4.182832E-01	-7.762949E-03
-4.093483E-01	-7.830777E-03
-4.002949E-01	-7.869852E-03
-3.911209E-01	-7.382862E-03
-3.819179E-01	-7.269240E-03
-3.728598E-01	-7.398943E-03
-3.639051E-01	-7.618706E-03
-3.546656E-01	-7.061851E-03
-3.454695E-01	-6.950900E-03
-3.364766E-01	-7.255915E-03
-3.275080E-01	-7.370935E-03
-3.184209E-01	-7.178231E-03
-3.091074E-01	-6.752557E-03
-3.000650E-01	-6.767201E-03
-2.909104E-01	-6.838320E-03
-2.819887E-01	-7.143097E-03
-2.728927E-01	-6.640624E-03
-2.636971E-01	-6.486618E-03
-2.544756E-01	-6.737565E-03
-2.457009E-01	-6.847844E-03
-2.365407E-01	-6.631932E-03
-2.274282E-01	-6.249242E-03
-2.183051E-01	-6.586351E-03
-2.092233E-01	-6.616832E-03
-2.001335E-01	-6.561880E-03
-1.910910E-01	-6.130461E-03
-1.819629E-01	-5.948510E-03
-1.729138E-01	-6.122768E-03
-1.638779E-01	-6.236884E-03
-1.547812E-01	-6.065492E-03
-1.454643E-01	-5.672750E-03
-1.364380E-01	-5.925625E-03
-1.274549E-01	-5.962074E-03
-1.183823E-01	-5.676838E-03
-1.091334E-01	-5.420669E-03
-1.001481E-01	-5.331339E-03
-9.098358E-02	-5.466826E-03
-8.202492E-02	-5.543513E-03
-7.285351E-02	-5.307768E-03
-6.375040E-02	-5.028084E-03
-5.464742E-02	-5.286913E-03
-4.559925E-02	-5.230260E-03
-3.663487E-02	-4.834640E-03
-2.731324E-02	-4.819584E-03
-1.825617E-02	-4.871838E-03
-9.303397E-03	-4.715396E-03
-1.074505E-04	-4.574771E-03
+9.010424E-03	-4.343842E-03
+1.818877E-02	-4.351403E-03
+2.719416E-02	-4.452186E-03
+3.616067E-02	-4.292589E-03
+4.544427E-02	-3.933349E-03
+5.456710E-02	-4.030467E-03
+6.357150E-02	-3.987970E-03
+7.259814E-02	-3.815315E-03
+8.176749E-02	-3.525560E-03
+9.092869E-02	-3.481470E-03
+1.000049E-01	-3.435089E-03
+1.089674E-01	-3.461323E-03
+1.180466E-01	-3.161354E-03
+1.271137E-01	-3.199149E-03
+1.363393E-01	-2.869434E-03
+1.454533E-01	-2.798887E-03
+1.545978E-01	-2.734588E-03
+1.635253E-01	-2.686335E-03
+1.726823E-01	-2.358821E-03
+1.817521E-01	-2.201434E-03
+1.908918E-01	-2.203225E-03
+1.999661E-01	-2.109269E-03
+2.089631E-01	-1.998980E-03
+2.181867E-01	-1.748606E-03
+2.272479E-01	-1.525994E-03
+2.363169E-01	-1.410975E-03
+2.453692E-01	-1.395113E-03
+2.543485E-01	-1.147937E-03
+2.635751E-01	-1.012749E-03
+2.726134E-01	-8.886644E-04
+2.813947E-01	-6.908218E-04
+2.910688E-01	-4.232926E-04
+3.002184E-01	-2.644703E-04
+3.088872E-01	-1.073732E-04
+3.172995E-01	+5.501647E-05
+3.271936E-01	+1.555273E-04
+3.361543E-01	+4.155792E-04
+3.453310E-01	+6.241387E-04
+3.546739E-01	+8.144865E-04
+3.635889E-01	+9.258454E-04
+3.725701E-01	+1.121757E-03
+3.818287E-01	+1.390049E-03
+3.908453E-01	+1.614725E-03
+3.998868E-01	+1.766741E-03
+4.091364E-01	+2.041452E-03
+4.182230E-01	+2.211776E-03
+4.273165E-01	+2.416392E-03
+4.364027E-01	+2.644617E-03
+4.453776E-01	+2.916170E-03
+4.543695E-01	+3.143848E-03
+4.635911E-01	+3.332990E-03
+4.727398E-01	+3.577241E-03
+4.817598E-01	+3.832077E-03
+4.908243E-01	+4.085273E-03
+4.999527E-01	+4.323992E-03
+5.090172E-01	+4.564284E-03
+5.181586E-01	+4.808283E-03
+5.272161E-01	+5.081277E-03
+5.362640E-01	+5.335355E-03
+5.454232E-01	+5.586360E-03
+5.546533E-01	+5.855216E-03
+5.636461E-01	+6.123621E-03
+5.727099E-01	+6.388815E-03
+5.818952E-01	+6.652719E-03
+5.907956E-01	+6.931003E-03
+6.000391E-01	+7.213841E-03
+6.090451E-01	+7.504530E-03
+6.182272E-01	+7.788180E-03
+6.272743E-01	+8.042514E-03
+6.362908E-01	+8.345739E-03
+6.454208E-01	+8.651434E-03
+6.546388E-01	+8.947340E-03
+6.637318E-01	+9.198370E-03
+6.727089E-01	+9.490917E-03
+6.817800E-01	+9.838029E-03
+6.875995E-01	+9.999842E-03
+6.870243E-01	+9.999316E-03
+6.881992E-01	+1.000014E-02
+6.864018E-01	+9.999042E-03
+6.861200E-01	+9.999659E-03
+6.860832E-01	+9.999935E-03
+6.876825E-01	+9.999647E-03
+6.863673E-01	+9.998603E-03
+6.855875E-01	+9.998932E-03
+6.864159E-01	+9.998463E-03
+6.873399E-01	+9.999490E-03
+6.863036E-01	+9.998972E-03
+6.857612E-01	+9.999529E-03
+6.854362E-01	+9.998696E-03
+6.870114E-01	+9.999285E-03
+6.869465E-01	+1.000038E-02
+6.855865E-01	+9.998999E-03
+6.849839E-01	+9.998523E-03
+6.857914E-01	+1.000011E-02
+6.865708E-01	+1.000001E-02
+6.851637E-01	+9.999365E-03
+6.845137E-01	+9.999838E-03
+6.856343E-01	+9.999854E-03
+6.859172E-01	+9.998602E-03

