[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.000508E-01	-5.702331E-03
-4.911101E-01	-6.181403E-03
-4.821037E-01	-6.168735E-03
-4.730183E-01	-5.654390E-03
-4.637174E-01	-5.731364E-03
-4.547084E-01	-5.896145E-03
-4.457035E-01	-5.970576E-03
-4.364373E-01	-5.472924E-03
-4.273652E-01	-5.469698E-03
-4.184225E-01	-5.941919E-03
-4.093979E-01	-5.778301E-03
-4.003344E-01	-5.924429E-03
-3.912037E-01	-5.425673E-03
-3.818410E-01	-5.618423E-03
-3.729390E-01	-5.751134E-03
-3.640029E-01	-5.725137E-03
-3.546579E-01	-5.292764E-03
-3.455418E-01	-5.331835E-03
-3.365811E-01	-5.796552E-03
-3.275339E-01	-5.544135E-03
-3.183773E-01	-5.349468E-03
-3.091993E-01	-5.362471E-03
-3.001123E-01	-5.490983E-03
-2.909156E-01	-5.601874E-03
-2.820081E-01	-5.564815E-03
-2.727313E-01	-5.134540E-03
-2.636432E-01	-5.166719E-03
-2.546807E-01	-5.595260E-03
-2.456728E-01	-5.344923E-03
-2.364097E-01	-5.159803E-03
-2.272382E-01	-5.140858E-03
-2.184044E-01	-5.495328E-03
-2.093799E-01	-5.430839E-03
-2.003128E-01	-5.302214E-03
-1.910948E-01	-4.892097E-03
-1.818847E-01	-4.902930E-03
-1.728587E-01	-5.294106E-03
-1.638730E-01	-5.082462E-03
-1.547226E-01	-4.917215E-03
-1.456734E-01	-4.883809E-03
-1.365687E-01	-5.175728E-03
-1.275559E-01	-5.112538E-03
-1.183582E-01	-4.708895E-03
-1.092369E-01	-4.816367E-03
-1.001483E-01	-4.634587E-03
-9.116267E-02	-4.928692E-03
-8.201155E-02	-4.681503E-03
-7.293469E-02	-4.489400E-03
-6.380847E-02	-4.638197E-03
-5.478682E-02	-4.703377E-03
-4.564863E-02	-4.522415E-03
-3.643788E-02	-4.312892E-03
-2.745246E-02	-4.568283E-03
-1.840795E-02	-4.509984E-03
-9.296603E-03	-4.158452E-03
-3.903951E-05	-4.088679E-03
+9.065222E-03	-4.077113E-03
+1.823821E-02	-4.274463E-03
+2.713777E-02	-4.065869E-03
+3.631093E-02	-3.912934E-03
+4.538701E-02	-3.901917E-03
+5.449665E-02	-4.016506E-03
+6.344421E-02	-3.922391E-03
+7.262832E-02	-3.618160E-03
+8.188240E-02	-3.691230E-03
+9.095746E-02	-3.713408E-03
+9.994783E-02	-3.657094E-03
+1.091520E-01	-3.403628E-03
+1.181866E-01	-3.280574E-03
+1.271570E-01	-3.272250E-03
+1.362538E-01	-3.339544E-03
+1.454181E-01	-3.241684E-03
+1.544688E-01	-2.983023E-03
+1.634993E-01	-2.932830E-03
+1.726442E-01	-2.905510E-03
+1.816858E-01	-2.889739E-03
+1.908336E-01	-2.634234E-03
+1.998959E-01	-2.619684E-03
+2.090182E-01	-2.457557E-03
+2.181152E-01	-2.512978E-03
+2.271585E-01	-2.431736E-03
+2.361964E-01	-2.238095E-03
+2.455344E-01	-2.066302E-03
+2.544350E-01	-1.989381E-03
+2.634304E-01	-2.006615E-03
+2.725640E-01	-1.817420E-03
+2.817642E-01	-1.651767E-03
+2.908412E-01	-1.558782E-03
+2.998335E-01	-1.473416E-03
+3.089908E-01	-1.385870E-03
+3.181143E-01	-1.255932E-03
+3.271634E-01	-1.028443E-03
+3.361575E-01	-9.891186E-04
+3.452245E-01	-8.240953E-04
+3.546629E-01	-6.157774E-04
+3.637570E-01	-4.795051E-04
+3.726725E-01	-4.190609E-04
+3.815239E-01	-2.458447E-04
+3.900800E-01	-1.049486E-04
+4.001725E-01	+1.334327E-04
+4.089953E-01	+2.239955E-04
+4.180801E-01	+4.040613E-04
+4.271622E-01	+6.007236E-04
+4.364765E-01	+8.101161E-04
+4.454513E-01	+9.328704E-04
+4.544642E-01	+1.114531E-03
+4.633935E-01	+1.302761E-03
+4.727227E-01	+1.537064E-03
+4.817165E-01	+1.729144E-03
+4.908698E-01	+1.875529E-03
+4.998992E-01	+2.069132E-03
+5.090063E-01	+2.276230E-03
+5.182414E-01	+2.517430E-03
+5.271218E-01	+2.715386E-03
+5.362202E-01	+2.913331E-03
+5.453428E-01	+3.112021E-03
+5.544927E-01	+3.354561E-03
+5.636916E-01	+3.570419E-03
+5.725351E-01	+3.771184E-03
+5.817177E-01	+3.982147E-03
+5.908660E-01	+4.207137E-03
+5.998880E-01	+4.437092E-03
+6.090221E-01	+4.671514E-03
+6.182147E-01	+4.895880E-03
+6.272961E-01	+5.108664E-03
+6.363247E-01	+5.348703E-03
+6.455281E-01	+5.589851E-03
+6.545751E-01	+5.817695E-03
+6.634721E-01	+6.039985E-03
+6.726622E-01	+6.281828E-03
+6.819053E-01	+6.527279E-03
+6.907677E-01	+6.756914E-03
+6.998215E-01	+6.997508E-03
+7.090634E-01	+7.234059E-03
+7.181871E-01	+7.486584E-03
+7.272305E-01	+7.728531E-03
+7.363901E-01	+7.963646E-03
+7.454816E-01	+8.210002E-03
+7.546674E-01	+8.461969E-03
+7.635778E-01	+8.713324E-03
+7.726730E-01	+8.946793E-03
+7.816383E-01	+9.198240E-03
+7.908185E-01	+9.461884E-03
+8.000448E-01	+9.716920E-03
+8.090129E-01	+9.958719E-03
+8.098707E-01	+1.000029E-02
+8.101397E-01	+9.999998E-03
+8.096333E-01	+9.999748E-03
+8.092068E-01	+1.000058E-02
+8.088287E-01	+1.000059E-02
+8.091903E-01	+1.000021E-02
+8.089316E-01	+9.998925E-03
+8.084939E-01	+1.000026E-02
+8.078623E-01	+1.000063E-02
+8.079051E-01	+1.000088E-02

