[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-3.230056E-01	-1.000073E-02
-2.802422E-01	-1.000103E-02
-2.900419E-01	-9.999959E-03
-3.499612E-01	-9.999734E-03
-3.041396E-01	-1.000086E-02
-2.889434E-01	-9.999926E-03
-3.080222E-01	-1.000036E-02
-3.498092E-01	-1.000088E-02
-3.448828E-01	-1.000109E-02
-2.877890E-01	-1.000007E-02
-2.999621E-01	-1.000033E-02
-3.143038E-01	-1.000038E-02
-2.959018E-01	-9.999797E-03
-3.512137E-01	-1.000036E-02
-3.087080E-01	-1.000099E-02
-2.921438E-01	-9.999712E-03
-3.056219E-01	-1.000005E-02
-3.456774E-01	-1.000075E-02
-3.364406E-01	-9.849714E-03
-2.843025E-01	-1.000181E-02
-3.127948E-01	-1.000071E-02
-3.094040E-01	-1.000043E-02
-3.002612E-01	-9.754458E-03
-2.909217E-01	-9.433147E-03
-2.806734E-01	-1.000222E-02
-2.729334E-01	-9.915705E-03
-2.637992E-01	-9.352826E-03
-2.547172E-01	-9.039022E-03
-2.455149E-01	-9.051584E-03
-2.366034E-01	-9.539753E-03
-2.275260E-01	-8.979459E-03
-2.182548E-01	-8.644031E-03
-2.091228E-01	-8.805810E-03
-2.000642E-01	-8.914651E-03
-1.911138E-01	-9.002159E-03
-1.822289E-01	-8.657184E-03
-1.728710E-01	-8.130187E-03
-1.638401E-01	-8.222628E-03
-1.548666E-01	-8.694044E-03
-1.459092E-01	-8.095799E-03
-1.364998E-01	-7.801400E-03
-1.275164E-01	-8.008074E-03
-1.185011E-01	-8.317150E-03
-1.093711E-01	-8.069349E-03
-1.002575E-01	-7.773208E-03
-9.102752E-02	-7.319286E-03
-8.194297E-02	-7.463042E-03
-7.300094E-02	-7.850631E-03
-6.376670E-02	-7.094395E-03
-5.467556E-02	-6.915017E-03
-4.556314E-02	-7.422430E-03
-3.664288E-02	-7.245856E-03
-2.754252E-02	-6.874634E-03
-1.821120E-02	-6.715671E-03
-9.417886E-03	-7.193695E-03
+8.254647E-05	-6.918266E-03
+8.829203E-03	-6.714369E-03
+1.823017E-02	-6.168520E-03
+2.728551E-02	-6.194314E-03
+3.620952E-02	-6.671005E-03
+4.520464E-02	-6.105104E-03
+5.436388E-02	-5.829641E-03
+6.358176E-02	-5.927645E-03
+7.258945E-02	-6.222456E-03
+8.160695E-02	-5.955263E-03
+9.082556E-02	-5.307015E-03
+9.999447E-02	-5.225551E-03
+1.090195E-01	-5.218744E-03
+1.179657E-01	-5.576443E-03
+1.271539E-01	-5.115524E-03
+1.363509E-01	-4.822981E-03
+1.454872E-01	-4.635738E-03
+1.544969E-01	-4.942579E-03
+1.635137E-01	-4.784153E-03
+1.726179E-01	-4.175428E-03
+1.818823E-01	-3.990013E-03
+1.907033E-01	-3.967119E-03
+1.997909E-01	-3.887825E-03
+2.089221E-01	-3.689380E-03
+2.180088E-01	-3.340156E-03
+2.272492E-01	-2.893309E-03
+2.363279E-01	-3.003240E-03
+2.453505E-01	-2.797343E-03
+2.543621E-01	-2.436538E-03
+2.636246E-01	-1.923975E-03
+2.726395E-01	-1.693118E-03
+2.817296E-01	-1.717583E-03
+2.907730E-01	-1.288104E-03
+2.998058E-01	-1.106263E-03
+3.093878E-01	-6.446167E-04
+3.177021E-01	-4.789872E-04
+3.266410E-01	-1.109542E-04
+3.363460E-01	+4.667935E-04
+3.457628E-01	+7.554405E-04
+3.549332E-01	+1.050142E-03
+3.635823E-01	+1.356858E-03
+3.725791E-01	+1.947028E-03
+3.817808E-01	+2.213688E-03
+3.907658E-01	+2.823000E-03
+4.000019E-01	+3.272485E-03
+4.091446E-01	+3.723439E-03
+4.180232E-01	+4.037198E-03
+4.272205E-01	+4.558914E-03
+4.363317E-01	+5.121540E-03
+4.453416E-01	+5.734963E-03
+4.544177E-01	+6.168373E-03
+4.636829E-01	+6.723001E-03
+4.726261E-01	+7.380078E-03
+4.817792E-01	+8.064437E-03
+4.906612E-01	+8.674553E-03
+5.000154E-01	+9.296647E-03
+5.088334E-01	+9.914015E-03
+5.091525E-01	+9.998628E-03
+5.083166E-01	+9.998103E-03
+5.094199E-01	+9.998578E-03
+5.095749E-01	+9.999277E-03
+5.083332E-01	+9.998761E-03
+5.082312E-01	+9.999829E-03
+5.092663E-01	+1.000043E-02
+5.084107E-01	+9.999935E-03
+5.091828E-01	+9.998438E-03
+5.090613E-01	+9.999274E-03
+5.082785E-01	+9.998628E-03
+5.074869E-01	+9.997886E-03
+5.088969E-01	+1.000007E-02
+5.089457E-01	+9.999013E-03
+5.081920E-01	+9.998720E-03
+5.075032E-01	+1.000009E-02
+5.086766E-01	+1.000004E-02
+5.075385E-01	+9.999100E-03
+5.087085E-01	+9.999537E-03
+5.084166E-01	+1.000042E-02
+5.089442E-01	+9.999125E-03
+5.077678E-01	+9.999121E-03
+5.077372E-01	+9.999678E-03
+5.083529E-01	+9.999311E-03
+5.088893E-01	+1.000018E-02
+5.076948E-01	+9.999174E-03
+5.073940E-01	+9.999132E-03
+5.088407E-01	+1.000013E-02
+5.084807E-01	+9.999284E-03
+5.073588E-01	+1.000001E-02
+5.073300E-01	+9.999895E-03
+5.072845E-01	+1.000021E-02
+5.083481E-01	+1.000083E-02
+5.083969E-01	+1.000006E-02
+5.084472E-01	+1.000013E-02
+5.072935E-01	+9.999960E-03
+5.071068E-01	+9.998974E-03
+5.082828E-01	+1.000108E-02
+5.082058E-01	+9.997719E-03
+5.071748E-01	+1.000054E-02
+5.078699E-01	+9.997945E-03
+5.072815E-01	+9.999272E-03
+5.073543E-01	+1.000034E-02

