[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.001896E-01	-9.719855E-04
-4.911312E-01	-9.549824E-04
-4.820760E-01	-9.329037E-04
-4.728922E-01	-9.120836E-04
-4.638668E-01	-8.945339E-04
-4.547708E-01	-8.758680E-04
-4.456885E-01	-8.557203E-04
-4.365470E-01	-8.340537E-04
-4.274946E-01	-8.181163E-04
-4.184985E-01	-7.998247E-04
-4.093796E-01	-7.763235E-04
-4.002907E-01	-7.574257E-04
-3.911780E-01	-7.417005E-04
-3.820965E-01	-7.217144E-04
-3.729361E-01	-7.014048E-04
-3.639367E-01	-6.864907E-04
-3.547623E-01	-6.704574E-04
-3.455808E-01	-6.506507E-04
-3.366134E-01	-6.311471E-04
-3.273946E-01	-6.196775E-04
-3.184645E-01	-5.988945E-04
-3.093264E-01	-5.794422E-04
-3.001786E-01	-5.652374E-04
-2.911336E-01	-5.448734E-04
-2.819607E-01	-5.244015E-04
-2.729014E-01	-5.137803E-04
-2.637384E-01	-4.952534E-04
-2.546351E-01	-4.755935E-04
-2.455447E-01	-4.609200E-04
-2.366011E-01	-4.456399E-04
-2.273932E-01	-4.271299E-04
-2.183054E-01	-4.071841E-04
-2.093004E-01	-3.931022E-04
-2.001582E-01	-3.754768E-04
-1.910875E-01	-3.544764E-04
-1.820475E-01	-3.361373E-04
-1.729156E-01	-3.227513E-04
-1.638319E-01	-3.037761E-04
-1.548304E-01	-2.856987E-04
-1.455887E-01	-2.700115E-04
-1.366117E-01	-2.552183E-04
-1.274465E-01	-2.368594E-04
-1.183119E-01	-2.176400E-04
-1.093910E-01	-2.074406E-04
-1.002032E-01	-1.901248E-04
-9.114639E-02	-1.712412E-04
-8.208025E-02	-1.559115E-04
-7.293278E-02	-1.409712E-04
-6.368918E-02	-1.229784E-04
-5.476078E-02	-1.038366E-04
-4.553301E-02	-8.738146E-05
-3.661705E-02	-6.897499E-05
-2.738438E-02	-5.177880E-05
-1.832295E-02	-3.893253E-05
-9.129178E-03	-1.859387E-05
-9.984162E-05	-1.549848E-06
+9.080143E-03	+1.311827E-05
+1.822389E-02	+2.547445E-05
+2.688327E-02	+4.877448E-05
+3.630744E-02	+6.169259E-05
+4.550453E-02	+7.678748E-05
+5.456906E-02	+9.875414E-05
+6.357492E-02	+1.090341E-04
+7.275252E-02	+1.326837E-04
+8.179956E-02	+1.473876E-04
+9.097483E-02	+1.613531E-04
+9.999789E-02	+1.812720E-04
+1.089878E-01	+2.005059E-04
+1.180635E-01	+2.178883E-04
+1.271896E-01	+2.301530E-04
+1.364872E-01	+2.510385E-04
+1.452573E-01	+2.699229E-04
+1.542213E-01	+2.831858E-04
+1.635774E-01	+2.999472E-04
+1.725433E-01	+3.228548E-04
+1.818139E-01	+3.387245E-04
+1.906551E-01	+3.570178E-04
+1.998525E-01	+3.756966E-04
+2.090159E-01	+4.012311E-04
+2.181209E-01	+4.197457E-04
+2.271236E-01	+4.387060E-04
+2.362184E-01	+4.652147E-04
+2.451211E-01	+4.902413E-04
+2.545764E-01	+5.152832E-04
+2.635575E-01	+5.403985E-04
+2.725922E-01	+5.725325E-04
+2.817338E-01	+6.074698E-04
+2.908933E-01	+6.368278E-04
+2.998970E-01	+6.785981E-04
+3.090903E-01	+7.262250E-04
+3.180384E-01	+7.771950E-04
+3.271404E-01	+8.321101E-04
+3.364059E-01	+9.008095E-04
+3.454077E-01	+9.806894E-04
+3.543838E-01	+1.061121E-03
+3.635758E-01	+1.161723E-03
+3.726231E-01	+1.262258E-03
+3.816585E-01	+1.391199E-03
+3.908019E-01	+1.541700E-03
+3.998831E-01	+1.706756E-03
+4.090525E-01	+1.892466E-03
+4.180707E-01	+2.100537E-03
+4.272483E-01	+2.338360E-03
+4.362066E-01	+2.591644E-03
+4.452815E-01	+2.866895E-03
+4.545434E-01	+3.176350E-03
+4.636000E-01	+3.499405E-03
+4.726343E-01	+3.845774E-03
+4.816803E-01	+4.215997E-03
+4.909002E-01	+4.612083E-03
+4.999825E-01	+5.028857E-03
+5.090610E-01	+5.456553E-03
+5.180436E-01	+5.910251E-03
+5.271008E-01	+6.389918E-03
+5.362798E-01	+6.879287E-03
+5.453342E-01	+7.387852E-03
+5.543646E-01	+7.911683E-03
+5.636292E-01	+8.461352E-03
+5.726402E-01	+9.015428E-03
+5.817819E-01	+9.586439E-03
+5.881435E-01	+1.000023E-02
+5.880927E-01	+9.999830E-03
+5.880080E-01	+9.998498E-03
+5.882528E-01	+1.000033E-02
+5.882195E-01	+1.000000E-02
+5.880862E-01	+1.000048E-02
+5.882055E-01	+9.999803E-03
+5.882453E-01	+9.999712E-03
+5.882547E-01	+9.999165E-03
+5.881279E-01	+9.998423E-03
+5.884662E-01	+1.000002E-02
+5.884645E-01	+9.999989E-03
+5.884487E-01	+9.999575E-03
+5.884493E-01	+9.999456E-03
+5.885352E-01	+9.999245E-03
+5.885271E-01	+9.999479E-03
+5.885662E-01	+9.999825E-03
+5.885242E-01	+9.998845E-03
+5.886200E-01	+9.999287E-03
+5.888082E-01	+9.999759E-03
+5.887597E-01	+9.999960E-03
+5.887872E-01	+9.999592E-03
+5.889047E-01	+1.000011E-02
+5.887516E-01	+9.998608E-03
+5.888889E-01	+9.999390E-03
+5.889462E-01	+9.999089E-03
+5.892186E-01	+9.999859E-03
+5.891519E-01	+1.000009E-02
+5.891502E-01	+1.000021E-02
+5.892583E-01	+1.000001E-02
+5.892753E-01	+9.998854E-03
+5.892677E-01	+1.000024E-02
+5.891590E-01	+9.998214E-03
+5.893536E-01	+9.998873E-03
+5.895839E-01	+9.999829E-03

