[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.001844E-01	-5.486829E-03
-4.911049E-01	-5.364598E-03
-4.820825E-01	-5.257395E-03
-4.729217E-01	-5.147786E-03
-4.638080E-01	-5.036838E-03
-4.547068E-01	-4.928528E-03
-4.456323E-01	-4.824118E-03
-4.365565E-01	-4.721238E-03
-4.274716E-01	-4.610021E-03
-4.184486E-01	-4.507469E-03
-4.092465E-01	-4.407368E-03
-4.002099E-01	-4.301702E-03
-3.910863E-01	-4.195495E-03
-3.820379E-01	-4.094134E-03
-3.728649E-01	-3.994792E-03
-3.637868E-01	-3.889757E-03
-3.546740E-01	-3.786874E-03
-3.456423E-01	-3.691969E-03
-3.364954E-01	-3.588239E-03
-3.275028E-01	-3.485026E-03
-3.183069E-01	-3.389664E-03
-3.092923E-01	-3.289107E-03
-3.000797E-01	-3.190826E-03
-2.910793E-01	-3.087232E-03
-2.818882E-01	-2.990210E-03
-2.729073E-01	-2.893613E-03
-2.637125E-01	-2.789363E-03
-2.546214E-01	-2.692080E-03
-2.455571E-01	-2.597342E-03
-2.364930E-01	-2.494195E-03
-2.273998E-01	-2.396281E-03
-2.182634E-01	-2.301247E-03
-2.092134E-01	-2.202662E-03
-2.001603E-01	-2.106683E-03
-1.911187E-01	-2.007772E-03
-1.819488E-01	-1.916955E-03
-1.728330E-01	-1.818376E-03
-1.638868E-01	-1.719391E-03
-1.545672E-01	-1.626671E-03
-1.456663E-01	-1.530682E-03
-1.365126E-01	-1.432551E-03
-1.274913E-01	-1.335896E-03
-1.182842E-01	-1.243118E-03
-1.091916E-01	-1.146773E-03
-1.001867E-01	-1.046290E-03
-9.111984E-02	-9.519894E-04
-8.198516E-02	-8.604309E-04
-7.289003E-02	-7.654378E-04
-6.377773E-02	-6.678522E-04
-5.469641E-02	-5.727773E-04
-4.555662E-02	-4.793859E-04
-3.651480E-02	-3.837213E-04
-2.730789E-02	-2.860393E-04
-1.831718E-02	-1.935922E-04
-9.271657E-03	-1.003752E-04
-3.506270E-04	-1.761117E-06
+8.919301E-03	+9.140820E-05
+1.821212E-02	+1.899734E-04
+2.724817E-02	+2.813755E-04
+3.625924E-02	+3.779279E-04
+4.536910E-02	+4.751603E-04
+5.446929E-02	+5.655129E-04
+6.365965E-02	+6.619193E-04
+7.273211E-02	+7.608132E-04
+8.181331E-02	+8.520632E-04
+9.092000E-02	+9.478873E-04
+9.999833E-02	+1.043854E-03
+1.089787E-01	+1.143002E-03
+1.181277E-01	+1.238163E-03
+1.272337E-01	+1.332168E-03
+1.363076E-01	+1.432883E-03
+1.453880E-01	+1.530544E-03
+1.544622E-01	+1.627086E-03
+1.635659E-01	+1.720617E-03
+1.726622E-01	+1.822166E-03
+1.817119E-01	+1.921271E-03
+1.908310E-01	+2.014560E-03
+1.998246E-01	+2.115007E-03
+2.091262E-01	+2.217894E-03
+2.180474E-01	+2.320954E-03
+2.272774E-01	+2.422257E-03
+2.363372E-01	+2.525558E-03
+2.454686E-01	+2.636761E-03
+2.544214E-01	+2.742586E-03
+2.635693E-01	+2.852821E-03
+2.726134E-01	+2.968777E-03
+2.817004E-01	+3.085517E-03
+2.908942E-01	+3.204151E-03
+2.998952E-01	+3.327514E-03
+3.089936E-01	+3.459518E-03
+3.181315E-01	+3.600479E-03
+3.270783E-01	+3.737514E-03
+3.363251E-01	+3.893786E-03
+3.453173E-01	+4.056786E-03
+3.544341E-01	+4.227930E-03
+3.634684E-01	+4.412383E-03
+3.727573E-01	+4.610880E-03
+3.818105E-01	+4.827056E-03
+3.908984E-01	+5.051961E-03
+3.999077E-01	+5.294389E-03
+4.089302E-01	+5.557678E-03
+4.181899E-01	+5.836033E-03
+4.273800E-01	+6.127496E-03
+4.363443E-01	+6.439246E-03
+4.454503E-01	+6.774814E-03
+4.544915E-01	+7.126190E-03
+4.636415E-01	+7.488679E-03
+4.725882E-01	+7.879966E-03
+4.818731E-01	+8.291630E-03
+4.909002E-01	+8.710767E-03
+5.000059E-01	+9.157596E-03
+5.091387E-01	+9.622295E-03
+5.182381E-01	+1.010607E-02
+5.270483E-01	+1.059165E-02
+5.362979E-01	+1.112929E-02
+5.452443E-01	+1.164623E-02
+5.543164E-01	+1.219517E-02
+5.635397E-01	+1.277751E-02
+5.727146E-01	+1.335699E-02
+5.818006E-01	+1.395574E-02
+5.907359E-01	+1.456878E-02
+5.998510E-01	+1.521208E-02
+6.090322E-01	+1.585765E-02
+6.180870E-01	+1.651029E-02
+6.272590E-01	+1.719570E-02
+6.363741E-01	+1.789044E-02
+6.454856E-01	+1.858842E-02
+6.544290E-01	+1.929968E-02
+6.631268E-01	+1.999975E-02
+6.627947E-01	+1.999236E-02
+6.627548E-01	+1.999467E-02
+6.626827E-01	+1.999972E-02
+6.626760E-01	+2.000500E-02
+6.625569E-01	+1.999975E-02
+6.625950E-01	+2.000051E-02
+6.624069E-01	+1.999402E-02
+6.625879E-01	+1.999832E-02
+6.626171E-01	+1.999623E-02
+6.625248E-01	+1.999604E-02
+6.626487E-01	+1.999984E-02
+6.626025E-01	+1.999747E-02
+6.625209E-01	+1.999174E-02
+6.627629E-01	+1.999856E-02
+6.627964E-01	+2.000556E-02
+6.627461E-01	+1.999751E-02
+6.628681E-01	+1.999761E-02
+6.629065E-01	+1.999709E-02
+6.628318E-01	+1.999469E-02
+6.629679E-01	+1.999756E-02
+6.629810E-01	+1.999286E-02
+6.632870E-01	+2.000022E-02
+6.632470E-01	+1.999514E-02
+6.631920E-01	+1.998764E-02
+6.634561E-01	+1.999982E-02
+6.635037E-01	+1.999996E-02

