[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.002300E-01	-7.186759E-03
-4.910382E-01	-6.775229E-03
-4.819324E-01	-6.733367E-03
-4.729445E-01	-7.055412E-03
-4.638329E-01	-6.866780E-03
-4.545576E-01	-6.675938E-03
-4.454714E-01	-6.607616E-03
-4.364789E-01	-6.871324E-03
-4.275122E-01	-6.795679E-03
-4.183576E-01	-6.396997E-03
-4.093331E-01	-6.480768E-03
-4.000635E-01	-6.283553E-03
-3.911625E-01	-6.554069E-03
-3.820054E-01	-6.406803E-03
-3.729054E-01	-6.225114E-03
-3.638043E-01	-6.109298E-03
-3.546491E-01	-6.369137E-03
-3.456540E-01	-6.308741E-03
-3.365290E-01	-5.949582E-03
-3.273650E-01	-5.948709E-03
-3.183050E-01	-6.014375E-03
-3.092727E-01	-6.046154E-03
-3.001454E-01	-5.921034E-03
-2.911453E-01	-5.766833E-03
-2.817922E-01	-5.597749E-03
-2.727364E-01	-5.842656E-03
-2.637932E-01	-5.786726E-03
-2.546625E-01	-5.441567E-03
-2.455342E-01	-5.456307E-03
-2.364311E-01	-5.492144E-03
-2.274012E-01	-5.519685E-03
-2.182404E-01	-5.181808E-03
-2.091903E-01	-5.097532E-03
-2.001105E-01	-5.069340E-03
-1.911070E-01	-5.282243E-03
-1.820465E-01	-5.242086E-03
-1.727741E-01	-4.952785E-03
-1.636855E-01	-4.873893E-03
-1.546319E-01	-4.915493E-03
-1.457447E-01	-4.962231E-03
-1.364909E-01	-4.640175E-03
-1.274093E-01	-4.556370E-03
-1.182835E-01	-4.707845E-03
-1.093024E-01	-4.662784E-03
-1.002371E-01	-4.655495E-03
-9.105414E-02	-4.366148E-03
-8.188412E-02	-4.331222E-03
-7.283373E-02	-4.372615E-03
-6.384231E-02	-4.318997E-03
-5.462834E-02	-4.039436E-03
-4.550126E-02	-3.990545E-03
-3.639163E-02	-4.161572E-03
-2.737613E-02	-3.952608E-03
-1.821902E-02	-3.789428E-03
-9.212357E-03	-3.837739E-03
-1.150459E-04	-3.795025E-03
+9.057345E-03	-3.797472E-03
+1.814515E-02	-3.573292E-03
+2.732695E-02	-3.439832E-03
+3.638820E-02	-3.435713E-03
+4.525783E-02	-3.485855E-03
+5.441089E-02	-3.224802E-03
+6.367142E-02	-3.115969E-03
+7.279073E-02	-3.160268E-03
+8.178709E-02	-3.138832E-03
+9.086465E-02	-2.993156E-03
+9.996630E-02	-2.855629E-03
+1.090510E-01	-2.746028E-03
+1.182493E-01	-2.711979E-03
+1.272421E-01	-2.728871E-03
+1.364267E-01	-2.498884E-03
+1.453086E-01	-2.376020E-03
+1.544629E-01	-2.349625E-03
+1.634714E-01	-2.358809E-03
+1.725977E-01	-2.245737E-03
+1.817694E-01	-2.015312E-03
+1.907957E-01	-1.961019E-03
+1.999809E-01	-1.816383E-03
+2.089678E-01	-1.836457E-03
+2.180601E-01	-1.697886E-03
+2.271301E-01	-1.556006E-03
+2.363608E-01	-1.402892E-03
+2.453526E-01	-1.395675E-03
+2.544032E-01	-1.293660E-03
+2.635051E-01	-1.108102E-03
+2.726302E-01	-1.045768E-03
+2.815559E-01	-9.191290E-04
+2.908473E-01	-7.243020E-04
+2.998125E-01	-5.709751E-04
+3.090334E-01	-4.243142E-04
+3.182152E-01	-3.270036E-04
+3.270812E-01	-2.210850E-04
+3.367594E-01	-4.776172E-05
+3.454265E-01	+1.395122E-04
+3.545468E-01	+2.473860E-04
+3.635454E-01	+4.593976E-04
+3.727013E-01	+6.397901E-04
+3.816821E-01	+8.047357E-04
+3.910387E-01	+9.584772E-04
+3.999681E-01	+1.160258E-03
+4.090230E-01	+1.358598E-03
+4.181773E-01	+1.598841E-03
+4.272279E-01	+1.803360E-03
+4.363953E-01	+1.993529E-03
+4.453716E-01	+2.217690E-03
+4.546352E-01	+2.448867E-03
+4.635696E-01	+2.697899E-03
+4.726985E-01	+2.923583E-03
+4.817809E-01	+3.167288E-03
+4.908506E-01	+3.427767E-03
+4.999498E-01	+3.690587E-03
+5.091859E-01	+3.958077E-03
+5.181054E-01	+4.218405E-03
+5.272146E-01	+4.497606E-03
+5.363179E-01	+4.783230E-03
+5.454515E-01	+5.059469E-03
+5.545152E-01	+5.343236E-03
+5.634508E-01	+5.641103E-03
