[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.002834E-01	-8.519243E-03
-4.909266E-01	-7.999701E-03
-4.818400E-01	-7.911663E-03
-4.729929E-01	-8.260127E-03
-4.637383E-01	-8.198494E-03
-4.548031E-01	-7.985612E-03
-4.455395E-01	-7.755241E-03
-4.365891E-01	-8.121891E-03
-4.276667E-01	-8.095696E-03
-4.183365E-01	-7.630771E-03
-4.092541E-01	-7.612000E-03
-4.000465E-01	-7.381313E-03
-3.910781E-01	-7.725760E-03
-3.820289E-01	-7.647091E-03
-3.728956E-01	-7.393540E-03
-3.638389E-01	-7.203544E-03
-3.546538E-01	-7.551945E-03
-3.456482E-01	-7.478610E-03
-3.365866E-01	-7.079661E-03
-3.275100E-01	-6.991792E-03
-3.181776E-01	-7.077979E-03
-3.092803E-01	-7.168733E-03
-3.001656E-01	-7.019442E-03
-2.912866E-01	-6.898531E-03
-2.817717E-01	-6.593996E-03
-2.728656E-01	-6.864074E-03
-2.639646E-01	-6.852402E-03
-2.546534E-01	-6.490683E-03
-2.454293E-01	-6.386812E-03
-2.365645E-01	-6.406955E-03
-2.276335E-01	-6.519341E-03
-2.182348E-01	-6.148304E-03
-2.092244E-01	-5.992468E-03
-2.000468E-01	-5.921799E-03
-1.912370E-01	-6.160084E-03
-1.817739E-01	-6.113309E-03
-1.727788E-01	-5.824441E-03
-1.638512E-01	-5.660906E-03
-1.546687E-01	-5.702778E-03
-1.459474E-01	-5.772993E-03
-1.364765E-01	-5.422271E-03
-1.275529E-01	-5.328597E-03
-1.184611E-01	-5.422851E-03
-1.093803E-01	-5.399649E-03
-9.997345E-02	-5.377705E-03
-9.098300E-02	-5.098634E-03
-8.182605E-02	-4.956399E-03
-7.288287E-02	-4.997220E-03
-6.358812E-02	-4.981876E-03
-5.460102E-02	-4.651652E-03
-4.553549E-02	-4.560393E-03
-3.634067E-02	-4.747366E-03
-2.717029E-02	-4.518976E-03
-1.837755E-02	-4.301587E-03
-9.341396E-03	-4.327028E-03
+4.455287E-05	-4.261235E-03
+8.707455E-03	-4.246513E-03
+1.816013E-02	-3.979085E-03
+2.723395E-02	-3.872440E-03
+3.621386E-02	-3.864228E-03
+4.534196E-02	-3.822224E-03
+5.430809E-02	-3.527815E-03
+6.362621E-02	-3.453842E-03
+7.270670E-02	-3.499773E-03
+8.166501E-02	-3.359712E-03
+9.092110E-02	-3.222106E-03
+9.991251E-02	-3.080621E-03
+1.091422E-01	-2.987297E-03
+1.180040E-01	-2.987637E-03
+1.271562E-01	-2.817468E-03
+1.362329E-01	-2.784201E-03
+1.453635E-01	-2.513967E-03
+1.543381E-01	-2.351246E-03
+1.635791E-01	-2.346657E-03
+1.726312E-01	-2.300584E-03
+1.813710E-01	-2.114818E-03
+1.909218E-01	-1.875550E-03
+2.001104E-01	-1.752134E-03
+2.089793E-01	-1.675272E-03
+2.181237E-01	-1.634568E-03
+2.270104E-01	-1.423083E-03
+2.363518E-01	-1.299613E-03
+2.454692E-01	-1.142397E-03
+2.544396E-01	-1.077349E-03
+2.635818E-01	-8.466229E-04
+2.728653E-01	-7.063744E-04
+2.819712E-01	-5.988589E-04
+2.911513E-01	-4.859212E-04
+2.992622E-01	-3.140990E-04
+3.088322E-01	-1.049441E-04
+3.194519E-01	+7.883916E-05
+3.272640E-01	+1.954926E-04
+3.364712E-01	+3.637142E-04
+3.449542E-01	+5.015662E-04
+3.547423E-01	+6.525735E-04
+3.636571E-01	+8.864964E-04
+3.727219E-01	+1.109671E-03
+3.817580E-01	+1.261285E-03
+3.909698E-01	+1.432296E-03
+3.997890E-01	+1.633460E-03
+4.091767E-01	+1.810957E-03
+4.182048E-01	+2.060959E-03
+4.272101E-01	+2.259638E-03
+4.364329E-01	+2.461888E-03
+4.454331E-01	+2.668044E-03
+4.546320E-01	+2.926351E-03
+4.635966E-01	+3.178917E-03
+4.725186E-01	+3.367624E-03
+4.816641E-01	+3.607001E-03
+4.907997E-01	+3.900144E-03
+4.999950E-01	+4.143759E-03
+5.091690E-01	+4.371414E-03
