[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.000340E-01	-4.218419E-03
-4.910160E-01	-4.236847E-03
-4.818580E-01	-4.210753E-03
-4.728564E-01	-4.125045E-03
-4.636824E-01	-4.031709E-03
-4.546430E-01	-3.995590E-03
-4.455415E-01	-4.017530E-03
-4.364441E-01	-3.913592E-03
-4.272663E-01	-3.840733E-03
-4.183169E-01	-3.816478E-03
-4.091556E-01	-3.821237E-03
-4.000959E-01	-3.766060E-03
-3.910034E-01	-3.684229E-03
-3.819104E-01	-3.587168E-03
-3.728411E-01	-3.558440E-03
-3.637815E-01	-3.573180E-03
-3.546095E-01	-3.466314E-03
-3.455492E-01	-3.398376E-03
-3.363750E-01	-3.375859E-03
-3.273356E-01	-3.375867E-03
-3.182841E-01	-3.316458E-03
-3.091763E-01	-3.197914E-03
-2.999845E-01	-3.146112E-03
-2.909649E-01	-3.107286E-03
-2.818454E-01	-3.129543E-03
-2.728152E-01	-3.033776E-03
-2.637875E-01	-2.964001E-03
-2.545988E-01	-2.924980E-03
-2.455550E-01	-2.933918E-03
-2.364179E-01	-2.871467E-03
-2.273014E-01	-2.753379E-03
-2.182380E-01	-2.748113E-03
-2.091146E-01	-2.721134E-03
-2.000535E-01	-2.680701E-03
-1.910120E-01	-2.586040E-03
-1.818640E-01	-2.515330E-03
-1.727990E-01	-2.474545E-03
-1.638436E-01	-2.475865E-03
-1.546366E-01	-2.417002E-03
-1.455977E-01	-2.301881E-03
-1.364773E-01	-2.275499E-03
-1.274397E-01	-2.244837E-03
-1.182572E-01	-2.197899E-03
-1.092378E-01	-2.085464E-03
-1.000902E-01	-2.048222E-03
-9.100315E-02	-1.984600E-03
-8.182929E-02	-1.988631E-03
-7.283528E-02	-1.920466E-03
-6.365155E-02	-1.805806E-03
-5.461848E-02	-1.797229E-03
-4.550886E-02	-1.753796E-03
-3.634109E-02	-1.656578E-03
-2.723869E-02	-1.578723E-03
-1.826944E-02	-1.539371E-03
-9.127912E-03	-1.503464E-03
-1.072942E-06	-1.436190E-03
+9.087019E-03	-1.346192E-03
+1.813723E-02	-1.261293E-03
+2.724915E-02	-1.240624E-03
+3.639103E-02	-1.175790E-03
+4.541577E-02	-1.063824E-03
+5.454431E-02	-1.034963E-03
+6.366382E-02	-9.553014E-04
+7.256428E-02	-8.673153E-04
+8.193146E-02	-7.630576E-04
+9.106873E-02	-6.940019E-04
+9.989881E-02	-6.262658E-04
+1.090827E-01	-5.762948E-04
+1.181026E-01	-4.942616E-04
+1.272033E-01	-3.785527E-04
+1.364394E-01	-2.998627E-04
+1.453845E-01	-2.248363E-04
+1.544276E-01	-1.548567E-04
+1.632360E-01	-6.556905E-05
+1.729641E-01	+5.830178E-05
+1.817076E-01	+1.398826E-04
+1.908876E-01	+2.425866E-04
+1.999454E-01	+3.322011E-04
+2.089908E-01	+4.059994E-04
+2.180306E-01	+5.062317E-04
+2.271359E-01	+6.237357E-04
+2.364703E-01	+7.382265E-04
+2.455340E-01	+8.407236E-04
+2.544852E-01	+9.281191E-04
+2.635932E-01	+1.036806E-03
+2.726227E-01	+1.170746E-03
+2.818168E-01	+1.268446E-03
+2.908734E-01	+1.384608E-03
+3.000772E-01	+1.500825E-03
+3.090908E-01	+1.631523E-03
+3.181126E-01	+1.762027E-03
+3.272628E-01	+1.887998E-03
+3.363899E-01	+2.004847E-03
+3.454363E-01	+2.143203E-03
+3.546346E-01	+2.281589E-03
+3.636529E-01	+2.416255E-03
+3.728428E-01	+2.547533E-03
+3.818143E-01	+2.686950E-03
+3.907281E-01	+2.840840E-03
+3.999367E-01	+2.987413E-03
+4.089864E-01	+3.132538E-03
+4.180975E-01	+3.278872E-03
+4.273013E-01	+3.434451E-03
+4.363865E-01	+3.587444E-03
+4.453774E-01	+3.745834E-03
+4.546727E-01	+3.902321E-03
+4.636553E-01	+4.061969E-03
+4.727154E-01	+4.227462E-03
+4.819768E-01	+4.389655E-03
+4.909154E-01	+4.556814E-03
+4.999048E-01	+4.722427E-03
+5.091509E-01	+4.895425E-03
+5.180907E-01	+5.071700E-03
+5.273622E-01	+5.241793E-03
+5.363763E-01	+5.409860E-03
+5.454181E-01	+5.589324E-03
+5.545988E-01	+5.775727E-03
+5.636439E-01	+5.949897E-03
+5.727531E-01	+6.125990E-03
+5.818096E-01	+6.314367E-03
+5.909026E-01	+6.508752E-03
+5.999882E-01	+6.689028E-03
+6.090864E-01	+6.875332E-03
+6.181870E-01	+7.053881E-03
+6.274003E-01	+7.239600E-03
+6.364655E-01	+7.445164E-03
+6.453590E-01	+7.636768E-03
+6.545430E-01	+7.831685E-03
+6.637591E-01	+8.010674E-03
+6.727620E-01	+8.217902E-03
+6.819371E-01	+8.428193E-03
+6.908200E-01	+8.618300E-03
+7.000036E-01	+8.800666E-03
+7.091622E-01	+9.009078E-03
+7.182265E-01	+9.208287E-03
+7.273598E-01	+9.435143E-03
+7.364079E-01	+9.639319E-03
+7.454371E-01	+9.819805E-03
+7.526141E-01	+9.998783E-03
+7.521887E-01	+1.000010E-02
+7.524726E-01	+1.000053E-02
+7.528275E-01	+1.000007E-02
+7.525784E-01	+9.999623E-03
+7.520492E-01	+9.999746E-03
+7.525126E-01	+9.998887E-03
+7.514664E-01	+1.000043E-02
+7.511548E-01	+9.999612E-03
+7.520041E-01	+1.000065E-02
+7.527344E-01	+9.998512E-03
+7.518767E-01	+9.999612E-03
+7.506976E-01	+9.999973E-03
+7.517440E-01	+1.000005E-02
+7.519407E-01	+1.000045E-02
+7.515513E-01	+9.999770E-03
+7.516969E-01	+9.998421E-03

