[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.001771E-01	-7.078263E-03
-4.908658E-01	-7.301639E-03
-4.818657E-01	-7.493192E-03
-4.729277E-01	-7.495392E-03
-4.637211E-01	-6.874736E-03
-4.545522E-01	-6.881972E-03
-4.456157E-01	-7.501172E-03
-4.366745E-01	-7.206027E-03
-4.275679E-01	-6.953667E-03
-4.181876E-01	-6.862715E-03
-4.091894E-01	-7.428843E-03
-4.000641E-01	-7.212490E-03
-3.911108E-01	-7.244203E-03
-3.818958E-01	-6.607457E-03
-3.727480E-01	-6.582663E-03
-3.637281E-01	-7.150322E-03
-3.548218E-01	-6.968162E-03
-3.457117E-01	-6.691455E-03
-3.364166E-01	-6.525762E-03
-3.274628E-01	-7.059281E-03
-3.183963E-01	-7.032797E-03
-3.091716E-01	-6.461499E-03
-3.000708E-01	-6.290955E-03
-2.910144E-01	-6.184866E-03
-2.818708E-01	-6.595305E-03
-2.729020E-01	-6.613070E-03
-2.638135E-01	-6.348846E-03
-2.545896E-01	-5.961491E-03
-2.455714E-01	-6.423452E-03
-2.365361E-01	-6.414518E-03
-2.274856E-01	-5.921563E-03
-2.180995E-01	-5.700941E-03
-2.091776E-01	-5.789200E-03
-2.000983E-01	-5.827982E-03
-1.910347E-01	-5.785542E-03
-1.820617E-01	-5.486188E-03
-1.726839E-01	-5.090319E-03
-1.638572E-01	-5.374541E-03
-1.547480E-01	-5.275931E-03
-1.456782E-01	-4.812042E-03
-1.364013E-01	-4.517581E-03
-1.274374E-01	-4.436795E-03
-1.183927E-01	-4.501991E-03
-1.092120E-01	-3.981318E-03
-1.001183E-01	-3.883096E-03
-9.094123E-02	-3.430029E-03
-8.192825E-02	-3.462850E-03
-7.289867E-02	-3.225109E-03
-6.382716E-02	-2.705639E-03
-5.454571E-02	-2.429220E-03
-4.551485E-02	-2.185066E-03
-3.642856E-02	-1.881276E-03
-2.723109E-02	-1.359116E-03
-1.828731E-02	-1.007956E-03
-9.356597E-03	-6.679667E-04
-1.378510E-04	-2.472192E-04
+8.980967E-03	+2.071529E-04
+1.827456E-02	+6.681713E-04
+2.720176E-02	+1.110688E-03
+3.638453E-02	+1.637169E-03
+4.543315E-02	+2.153326E-03
+5.448525E-02	+2.706780E-03
+6.366040E-02	+3.274510E-03
+7.268196E-02	+3.807682E-03
+8.172999E-02	+4.499681E-03
+9.092598E-02	+5.169095E-03
