[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.003465E-01	-6.340561E-03
-4.910651E-01	-5.759894E-03
-4.819722E-01	-5.686449E-03
-4.728421E-01	-6.151889E-03
-4.638357E-01	-6.052088E-03
-4.547910E-01	-5.890119E-03
-4.455563E-01	-5.610558E-03
-4.364793E-01	-6.104926E-03
-4.273804E-01	-6.142321E-03
-4.183899E-01	-5.697172E-03
-4.090571E-01	-5.573406E-03
-4.000612E-01	-5.439841E-03
-3.910065E-01	-5.806767E-03
-3.820669E-01	-5.913418E-03
-3.729868E-01	-5.668860E-03
-3.637521E-01	-5.375391E-03
-3.546399E-01	-5.865385E-03
-3.456044E-01	-5.888287E-03
-3.364283E-01	-5.400277E-03
-3.273017E-01	-5.353341E-03
-3.182329E-01	-5.491747E-03
-3.092368E-01	-5.732454E-03
-3.001883E-01	-5.582623E-03
-2.909746E-01	-5.434029E-03
-2.818190E-01	-5.079462E-03
-2.729009E-01	-5.507373E-03
-2.637831E-01	-5.541940E-03
-2.545926E-01	-5.133562E-03
-2.454682E-01	-4.946550E-03
-2.362772E-01	-5.053672E-03
-2.272926E-01	-5.312475E-03
-2.183546E-01	-4.826352E-03
-2.092538E-01	-4.643132E-03
-2.000746E-01	-4.566486E-03
-1.910484E-01	-4.880907E-03
-1.819998E-01	-4.883400E-03
-1.728928E-01	-4.478605E-03
-1.636797E-01	-4.270002E-03
-1.546764E-01	-4.295133E-03
-1.457125E-01	-4.438302E-03
-1.364621E-01	-3.974116E-03
-1.274077E-01	-3.795998E-03
-1.181128E-01	-3.857851E-03
-1.092563E-01	-3.818788E-03
-1.000961E-01	-3.718853E-03
-9.104870E-02	-3.328017E-03
-8.189689E-02	-3.065249E-03
-7.278425E-02	-2.965233E-03
-6.377736E-02	-2.911401E-03
-5.464354E-02	-2.428720E-03
-4.552628E-02	-2.150301E-03
-3.646290E-02	-2.154078E-03
-2.739667E-02	-1.839192E-03
-1.829223E-02	-1.390432E-03
-9.265985E-03	-1.169298E-03
-3.506285E-04	-9.024361E-04
+8.935318E-03	-6.397785E-04
+1.821464E-02	-1.688759E-04
+2.720388E-02	+2.053806E-04
+3.643794E-02	+5.806029E-04
+4.550099E-02	+9.721214E-04
+5.450599E-02	+1.551232E-03
+6.376757E-02	+1.944368E-03
+7.261531E-02	+2.382106E-03
+8.180939E-02	+2.931554E-03
+9.104485E-02	+3.552327E-03
+9.996511E-02	+4.138266E-03
+1.091183E-01	+4.732473E-03
+1.182337E-01	+5.511378E-03
+1.272444E-01	+6.048703E-03
+1.364397E-01	+6.790811E-03
+1.453257E-01	+7.647906E-03
+1.546531E-01	+8.432131E-03
+1.636368E-01	+9.011548E-03
+1.727300E-01	+9.681010E-03
+1.710957E-01	+1.000046E-02
+1.728982E-01	+1.000018E-02
+1.740104E-01	+1.000070E-02
+1.761848E-01	+9.998120E-03
+1.740066E-01	+9.999816E-03
+1.729290E-01	+9.998927E-03
+1.747558E-01	+1.000009E-02
+1.764849E-01	+9.999951E-03
+1.728719E-01	+1.000027E-02
+1.741088E-01	+9.999350E-03
+1.729368E-01	+1.000054E-02
+1.749748E-01	+1.000022E-02
+1.729304E-01	+9.999292E-03
+1.743289E-01	+1.000075E-02
+1.742408E-01	+9.998636E-03
+1.728312E-01	+9.999366E-03
+1.718565E-01	+9.999589E-03
+1.745506E-01	+9.999980E-03
+1.733628E-01	+9.999669E-03
+1.755591E-01	+9.999633E-03
+1.718029E-01	+9.999930E-03
+1.736954E-01	+9.999400E-03
+1.771133E-01	+1.000044E-02
+1.747243E-01	+9.999540E-03
+1.732682E-01	+9.998294E-03
+1.735192E-01	+9.999832E-03
+1.764262E-01	+1.000003E-02
+1.766762E-01	+9.999746E-03
+1.722395E-01	+9.999844E-03
+1.743095E-01	+1.000010E-02
+1.737817E-01	+1.000011E-02
+1.764396E-01	+9.999611E-03
+1.750964E-01	+9.999880E-03
+1.739144E-01	+9.999604E-03
+1.745679E-01	+9.999909E-03
+1.714675E-01	+1.000014E-02
+1.737607E-01	+9.999221E-03
+1.748438E-01	+9.999953E-03
+1.732543E-01	+1.000023E-02
+1.738087E-01	+1.000046E-02
+1.717789E-01	+9.998826E-03
+1.750062E-01	+9.999940E-03
+1.766738E-01	+9.999664E-03
+1.723283E-01	+9.999876E-03
+1.724928E-01	+9.999053E-03
+1.767228E-01	+9.999730E-03
+1.769495E-01	+1.000016E-02
+1.741838E-01	+9.999138E-03
+1.714067E-01	+9.999795E-03
+1.741413E-01	+9.999621E-03
+1.770516E-01	+1.000004E-02
+1.739323E-01	+9.998549E-03
+1.733738E-01	+1.000027E-02
+1.750550E-01	+1.000076E-02
+1.773575E-01	+1.000095E-02
