[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-3.192075E-01	-9.999299E-03
-3.224716E-01	-1.000060E-02
-3.072345E-01	-1.000093E-02
-2.711740E-01	-9.999975E-03
-3.329652E-01	-9.999323E-03
-3.393443E-01	-1.000016E-02
-2.900730E-01	-1.000092E-02
-2.819700E-01	-1.000115E-02
-2.974209E-01	-1.000089E-02
-3.396626E-01	-1.000007E-02
-2.915577E-01	-1.000031E-02
-2.797145E-01	-1.000129E-02
-2.913712E-01	-1.000024E-02
-2.765940E-01	-1.000065E-02
-3.344405E-01	-1.000072E-02
-3.433240E-01	-9.999695E-03
-2.857094E-01	-1.000100E-02
-2.815749E-01	-1.000058E-02
-3.026436E-01	-1.000052E-02
-3.275459E-01	-9.891207E-03
-2.826500E-01	-9.999857E-03
-2.978739E-01	-1.000001E-02
-2.928787E-01	-9.834114E-03
-2.880638E-01	-1.000090E-02
-2.820664E-01	-9.452182E-03
-2.727646E-01	-9.267509E-03
-2.637166E-01	-9.793106E-03
-2.548099E-01	-9.577381E-03
-2.456576E-01	-9.234057E-03
-2.363576E-01	-8.974442E-03
-2.275434E-01	-9.512899E-03
-2.185006E-01	-9.434193E-03
-2.093321E-01	-8.685876E-03
-1.999789E-01	-8.485869E-03
-1.909363E-01	-8.436498E-03
-1.820116E-01	-9.031900E-03
-1.729937E-01	-8.620473E-03
-1.639373E-01	-8.201382E-03
-1.546261E-01	-8.230221E-03
-1.457681E-01	-8.686106E-03
-1.366955E-01	-8.427231E-03
-1.274776E-01	-7.713819E-03
-1.183055E-01	-8.075388E-03
-1.093006E-01	-8.207241E-03
-1.002682E-01	-8.186313E-03
-9.124304E-02	-7.567748E-03
-8.181813E-02	-7.273583E-03
-7.290386E-02	-7.603523E-03
-6.398710E-02	-7.671683E-03
-5.492018E-02	-7.297127E-03
-4.547462E-02	-6.940858E-03
-3.665462E-02	-7.480506E-03
-2.736142E-02	-7.386714E-03
-1.834769E-02	-6.612737E-03
-9.265183E-03	-6.925453E-03
+2.932377E-05	-6.454843E-03
+8.767979E-03	-7.008792E-03
+1.799263E-02	-6.373282E-03
+2.723624E-02	-6.072347E-03
+3.633762E-02	-6.307337E-03
+4.529256E-02	-6.538512E-03
+5.426379E-02	-6.227521E-03
+6.361444E-02	-5.593161E-03
+7.270084E-02	-6.011589E-03
+8.173312E-02	-6.017651E-03
+9.071483E-02	-5.597517E-03
+9.981193E-02	-5.305342E-03
+1.089650E-01	-5.064441E-03
+1.182015E-01	-5.112264E-03
+1.271889E-01	-5.337022E-03
+1.360126E-01	-5.163758E-03
+1.454442E-01	-4.522134E-03
+1.546690E-01	-4.461672E-03
+1.637405E-01	-4.421917E-03
+1.724636E-01	-4.462846E-03
+1.816999E-01	-3.840833E-03
+1.908971E-01	-3.539419E-03
+1.999757E-01	-3.399850E-03
+2.089023E-01	-3.598484E-03
+2.179412E-01	-3.373189E-03
+2.271947E-01	-2.844564E-03
+2.362516E-01	-2.519154E-03
+2.452830E-01	-2.384946E-03
+2.543697E-01	-2.369495E-03
+2.634828E-01	-1.845965E-03
+2.725976E-01	-1.522373E-03
+2.816488E-01	-1.319906E-03
+2.908169E-01	-1.218538E-03
+2.994674E-01	-7.728064E-04
+3.093222E-01	-2.795489E-04
+3.182701E-01	-1.989963E-04
+3.270284E-01	+1.049644E-04
+3.360444E-01	+5.350385E-04
+3.457438E-01	+1.049754E-03
+3.544751E-01	+1.426575E-03
+3.636452E-01	+1.599857E-03
+3.727092E-01	+1.970139E-03
+3.817618E-01	+2.384204E-03
+3.907990E-01	+2.903034E-03
+3.998699E-01	+3.395891E-03
+4.089774E-01	+3.842505E-03
+4.181288E-01	+4.250694E-03
+4.270986E-01	+4.664811E-03
+4.362155E-01	+5.161939E-03
+4.453165E-01	+5.797776E-03
+4.544464E-01	+6.275532E-03
+4.637278E-01	+6.792278E-03
+4.725834E-01	+7.345767E-03
+4.818714E-01	+8.028323E-03
+4.907933E-01	+8.658616E-03
+4.999893E-01	+9.260309E-03
+5.090716E-01	+9.806916E-03
+5.105916E-01	+9.999770E-03
+5.096949E-01	+9.999700E-03
+5.107543E-01	+9.999981E-03
+5.106463E-01	+9.998835E-03
+5.096235E-01	+9.999901E-03
+5.093788E-01	+9.999418E-03
+5.098271E-01	+9.999836E-03
+5.102406E-01	+9.999212E-03
+5.090855E-01	+9.999484E-03
+5.086617E-01	+9.997941E-03
+5.091342E-01	+9.998682E-03
+5.095520E-01	+9.999765E-03
+5.097239E-01	+9.997977E-03
+5.099822E-01	+9.999179E-03
+5.090626E-01	+9.999401E-03
+5.096083E-01	+1.000111E-02
+5.098697E-01	+1.000023E-02
+5.098804E-01	+1.000022E-02
+5.089425E-01	+1.000060E-02
+5.082495E-01	+9.999097E-03
+5.082269E-01	+9.998775E-03
+5.096251E-01	+9.998845E-03
+5.092724E-01	+9.999912E-03
+5.084835E-01	+9.999780E-03
+5.082601E-01	+9.999834E-03
+5.094761E-01	+9.999543E-03
+5.092602E-01	+9.999699E-03
+5.082526E-01	+9.999277E-03
+5.086097E-01	+9.999992E-03
+5.090687E-01	+9.999907E-03
+5.089684E-01	+1.000092E-02
+5.088164E-01	+1.000054E-02
+5.090003E-01	+9.999863E-03
+5.083346E-01	+9.999732E-03
+5.091326E-01	+9.999884E-03
+5.086933E-01	+9.999689E-03
+5.093652E-01	+9.998703E-03
+5.083909E-01	+9.999684E-03
+5.086081E-01	+1.000071E-02
+5.087118E-01	+9.998293E-03
+5.093453E-01	+9.999580E-03
+5.083193E-01	+1.000056E-02
+5.081843E-01	+9.998675E-03

