[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.001860E-01	-1.064058E-03
-4.910890E-01	-1.047183E-03
-4.819970E-01	-1.028336E-03
-4.728589E-01	-1.003815E-03
-4.637693E-01	-9.814437E-04
-4.549823E-01	-9.575005E-04
-4.456138E-01	-9.356008E-04
-4.364771E-01	-9.121050E-04
-4.274664E-01	-8.952293E-04
-4.183729E-01	-8.716864E-04
-4.093544E-01	-8.492278E-04
-4.003225E-01	-8.293981E-04
-3.910635E-01	-8.095837E-04
-3.818625E-01	-7.885621E-04
-3.729143E-01	-7.654058E-04
-3.638020E-01	-7.467939E-04
-3.547585E-01	-7.268330E-04
-3.456439E-01	-7.028802E-04
-3.365378E-01	-6.828561E-04
-3.273368E-01	-6.661912E-04
-3.184021E-01	-6.440099E-04
-3.092481E-01	-6.232531E-04
-3.000717E-01	-6.033044E-04
-2.910720E-01	-5.877583E-04
-2.819787E-01	-5.671777E-04
-2.731219E-01	-5.465571E-04
-2.636850E-01	-5.315248E-04
-2.545896E-01	-5.104407E-04
-2.454185E-01	-4.901515E-04
-2.365592E-01	-4.728589E-04
-2.274447E-01	-4.556825E-04
-2.183488E-01	-4.352215E-04
-2.092641E-01	-4.150586E-04
-2.000560E-01	-3.969102E-04
-1.909036E-01	-3.817103E-04
-1.821822E-01	-3.586572E-04
-1.725927E-01	-3.411029E-04
-1.639101E-01	-3.247173E-04
-1.546936E-01	-3.069867E-04
-1.457086E-01	-2.877777E-04
-1.365897E-01	-2.693379E-04
-1.274298E-01	-2.548941E-04
-1.180962E-01	-2.353054E-04
-1.093551E-01	-2.183654E-04
-9.994531E-02	-2.025478E-04
-9.106340E-02	-1.860037E-04
-8.194199E-02	-1.668564E-04
-7.292407E-02	-1.494113E-04
-6.398482E-02	-1.330595E-04
-5.468914E-02	-1.154017E-04
-4.547550E-02	-9.368939E-05
-3.680422E-02	-7.860438E-05
-2.798991E-02	-5.902868E-05
-1.814902E-02	-4.018970E-05
-8.763445E-03	-2.518371E-05
+1.661096E-04	-4.013657E-06
+9.057179E-03	+1.243813E-05
+1.857125E-02	+3.415615E-05
+2.710347E-02	+5.467394E-05
+3.628811E-02	+7.191374E-05
+4.517208E-02	+9.514399E-05
+5.454702E-02	+1.134134E-04
+6.353996E-02	+1.329368E-04
+7.248528E-02	+1.560483E-04
+8.178610E-02	+1.806626E-04
+9.088907E-02	+2.068561E-04
+9.995572E-02	+2.298573E-04
+1.089978E-01	+2.531244E-04
+1.180856E-01	+2.822664E-04
+1.273302E-01	+3.094079E-04
+1.364020E-01	+3.371206E-04
+1.454369E-01	+3.652853E-04
+1.544431E-01	+3.975322E-04
+1.636019E-01	+4.298222E-04
+1.726731E-01	+4.577459E-04
+1.817857E-01	+4.940763E-04
