[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-4.341997E-01	-1.000008E-02
-4.404522E-01	-1.000018E-02
-4.454083E-01	-9.999728E-03
-4.518065E-01	-1.000030E-02
-4.349845E-01	-9.999532E-03
-4.336506E-01	-1.000069E-02
-4.457188E-01	-9.998774E-03
-4.364623E-01	-9.736444E-03
-4.274716E-01	-9.740777E-03
-4.184761E-01	-9.752953E-03
-4.092875E-01	-9.319250E-03
-4.001409E-01	-9.273227E-03
-3.910407E-01	-9.011033E-03
-3.820449E-01	-9.150194E-03
-3.729950E-01	-9.044366E-03
-3.638672E-01	-8.636273E-03
-3.546568E-01	-8.482200E-03
-3.455539E-01	-8.459115E-03
-3.365238E-01	-8.440984E-03
-3.274117E-01	-8.013017E-03
-3.182653E-01	-7.831530E-03
-3.091506E-01	-7.941646E-03
-3.002121E-01	-7.872921E-03
-2.910385E-01	-7.746353E-03
-2.818841E-01	-7.340237E-03
-2.726761E-01	-7.211222E-03
-2.637560E-01	-7.173190E-03
-2.547370E-01	-7.153622E-03
-2.455565E-01	-6.730131E-03
-2.363954E-01	-6.562827E-03
-2.274260E-01	-6.668724E-03
-2.183303E-01	-6.536671E-03
-2.093209E-01	-6.310683E-03
-2.000024E-01	-6.080666E-03
-1.909607E-01	-5.944690E-03
-1.818804E-01	-5.922112E-03
-1.728275E-01	-5.877492E-03
-1.637631E-01	-5.455968E-03
-1.546200E-01	-5.298591E-03
-1.455776E-01	-5.426157E-03
-1.366622E-01	-5.261397E-03
-1.275522E-01	-5.022164E-03
-1.182378E-01	-4.748316E-03
-1.091518E-01	-4.890082E-03
-1.001500E-01	-4.639003E-03
-9.114915E-02	-4.605213E-03
-8.194813E-02	-4.179039E-03
-7.283287E-02	-4.029760E-03
-6.384160E-02	-4.155963E-03
-5.469108E-02	-3.899404E-03
-4.552514E-02	-3.640999E-03
-3.640533E-02	-3.531784E-03
-2.748043E-02	-3.593379E-03
-1.830123E-02	-3.388654E-03
-9.158892E-03	-2.982486E-03
-2.385904E-05	-2.831595E-03
+9.063889E-03	-2.784326E-03
+1.796897E-02	-2.824294E-03
+2.721099E-02	-2.416535E-03
+3.638322E-02	-2.200550E-03
+4.547983E-02	-2.221937E-03
+5.444389E-02	-2.139573E-03
+6.357188E-02	-1.892018E-03
+7.273036E-02	-1.538092E-03
+8.179788E-02	-1.604530E-03
+9.092598E-02	-1.471668E-03
+9.983757E-02	-1.284606E-03
+1.089763E-01	-9.864215E-04
+1.180970E-01	-9.021896E-04
+1.269306E-01	-6.642529E-04
+1.360204E-01	-3.980212E-04
+1.459414E-01	-1.119057E-04
+1.544762E-01	-1.328124E-04
+1.633484E-01	+1.358122E-04
+1.723763E-01	+4.071937E-04
+1.822113E-01	+7.012970E-04
+1.910069E-01	+7.239469E-04
+2.001972E-01	+1.044931E-03
+2.089667E-01	+1.132009E-03
+2.181387E-01	+1.482596E-03
+2.271689E-01	+1.766404E-03
+2.362764E-01	+1.991266E-03
+2.453017E-01	+2.077614E-03
+2.544503E-01	+2.339047E-03
+2.635263E-01	+2.743846E-03
+2.725695E-01	+2.994046E-03
+2.817315E-01	+3.206259E-03
+2.907892E-01	+3.407690E-03
+2.998697E-01	+3.717409E-03
+3.089183E-01	+4.042512E-03
+3.182094E-01	+4.411251E-03
+3.271488E-01	+4.597745E-03
+3.363787E-01	+4.876310E-03
+3.453980E-01	+5.240489E-03
+3.546325E-01	+5.632753E-03
+3.635314E-01	+5.943591E-03
+3.727902E-01	+6.174207E-03
+3.817352E-01	+6.553978E-03
+3.909844E-01	+6.935969E-03
+3.999096E-01	+7.306390E-03
+4.091777E-01	+7.629519E-03
+4.181953E-01	+7.971353E-03
+4.271289E-01	+8.324455E-03
+4.363075E-01	+8.773410E-03
+4.454635E-01	+9.160697E-03
+4.545772E-01	+9.499816E-03
+4.635952E-01	+9.894141E-03
+4.652331E-01	+1.000028E-02
+4.650003E-01	+9.999956E-03
+4.662190E-01	+1.000028E-02
+4.655702E-01	+9.999568E-03
+4.661323E-01	+9.998306E-03
+4.646279E-01	+9.998344E-03
+4.654811E-01	+1.000014E-02
+4.645085E-01	+9.999761E-03
+4.659743E-01	+9.999811E-03
+4.654383E-01	+9.999973E-03
+4.646052E-01	+9.998922E-03
+4.648208E-01	+1.000094E-02
+4.660125E-01	+1.000035E-02
+4.659206E-01	+1.000070E-02
+4.656289E-01	+9.999079E-03
+4.643295E-01	+9.998501E-03
+4.648373E-01	+1.000025E-02
+4.649098E-01	+9.999556E-03
+4.655668E-01	+9.999909E-03
+4.640594E-01	+9.998966E-03
+4.640850E-01	+9.999947E-03
+4.652594E-01	+1.000017E-02
+4.650659E-01	+9.999204E-03
+4.644932E-01	+9.998917E-03
+4.639268E-01	+9.999573E-03
+4.641292E-01	+9.998517E-03
+4.647986E-01	+1.000042E-02
+4.652311E-01	+9.999940E-03
+4.637610E-01	+9.998857E-03
+4.642397E-01	+9.999816E-03
+4.635994E-01	+9.999707E-03
+4.650120E-01	+9.999072E-03
+4.642460E-01	+9.999231E-03
+4.633169E-01	+9.999312E-03
+4.637797E-01	+9.999172E-03
+4.647695E-01	+9.999471E-03
+4.645430E-01	+9.999448E-03
+4.635110E-01	+9.998116E-03
+4.630751E-01	+9.999774E-03
+4.636954E-01	+9.999335E-03
+4.645312E-01	+9.999221E-03
+4.632912E-01	+1.000032E-02
