[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.001388E-01	-2.649217E-03
-4.910651E-01	-2.621748E-03
-4.820094E-01	-2.570869E-03
-4.728770E-01	-2.519268E-03
-4.638018E-01	-2.468216E-03
-4.545745E-01	-2.412220E-03
-4.455544E-01	-2.356739E-03
-4.365603E-01	-2.302855E-03
-4.274209E-01	-2.249970E-03
-4.184358E-01	-2.193135E-03
-4.092547E-01	-2.138522E-03
-4.001704E-01	-2.089213E-03
-3.910905E-01	-2.034107E-03
-3.819992E-01	-1.978576E-03
-3.728351E-01	-1.927042E-03
-3.636359E-01	-1.874763E-03
-3.546416E-01	-1.821911E-03
-3.455213E-01	-1.767448E-03
-3.365054E-01	-1.717646E-03
-3.272896E-01	-1.666119E-03
-3.183488E-01	-1.611484E-03
-3.092766E-01	-1.562732E-03
-3.001025E-01	-1.513317E-03
-2.908913E-01	-1.460485E-03
-2.819501E-01	-1.410600E-03
-2.728662E-01	-1.362244E-03
-2.637731E-01	-1.314716E-03
-2.545394E-01	-1.263938E-03
-2.455027E-01	-1.215627E-03
-2.364438E-01	-1.171844E-03
-2.274042E-01	-1.122265E-03
-2.183681E-01	-1.073921E-03
-2.091903E-01	-1.030947E-03
-2.001344E-01	-9.807069E-04
-1.910831E-01	-9.373847E-04
-1.820009E-01	-8.890075E-04
-1.728254E-01	-8.433893E-04
-1.638315E-01	-8.000887E-04
-1.547452E-01	-7.558254E-04
-1.456436E-01	-7.092215E-04
-1.365908E-01	-6.650958E-04
-1.274556E-01	-6.253957E-04
-1.183077E-01	-5.785509E-04
-1.093151E-01	-5.332272E-04
-1.001130E-01	-4.930020E-04
-9.111386E-02	-4.506081E-04
-8.187554E-02	-4.063220E-04
-7.277406E-02	-3.611707E-04
-6.376220E-02	-3.198807E-04
-5.457045E-02	-2.765830E-04
-4.548633E-02	-2.298852E-04
-3.639622E-02	-1.874357E-04
-2.729318E-02	-1.449905E-04
-1.822512E-02	-9.737045E-05
-9.309759E-03	-5.292681E-05
-5.424891E-05	-1.160144E-05
+8.950407E-03	+3.710107E-05
+1.819086E-02	+8.428630E-05
+2.710265E-02	+1.294400E-04
+3.636824E-02	+1.784450E-04
+4.541469E-02	+2.228585E-04
+5.455517E-02	+2.733047E-04
+6.356238E-02	+3.252345E-04
+7.256668E-02	+3.730945E-04
+8.183561E-02	+4.247373E-04
+9.085216E-02	+4.798948E-04
+9.987555E-02	+5.345677E-04
+1.090960E-01	+5.891913E-04
+1.182464E-01	+6.450423E-04
+1.271669E-01	+7.084959E-04
+1.363032E-01	+7.670322E-04
+1.455497E-01	+8.271357E-04
+1.545216E-01	+8.930404E-04
+1.635419E-01	+9.584922E-04
+1.727651E-01	+1.023895E-03
+1.817759E-01	+1.091416E-03
+1.908910E-01	+1.160538E-03
+1.999326E-01	+1.230803E-03
+2.090325E-01	+1.309777E-03
+2.181107E-01	+1.384323E-03
+2.271899E-01	+1.460173E-03
+2.362550E-01	+1.539906E-03
+2.454034E-01	+1.623408E-03
+2.544761E-01	+1.706277E-03
+2.635172E-01	+1.787731E-03
+2.726542E-01	+1.876560E-03
+2.817643E-01	+1.968844E-03
+2.908404E-01	+2.055831E-03
+2.999725E-01	+2.148982E-03
+3.089985E-01	+2.244181E-03
+3.181258E-01	+2.343618E-03
+3.273055E-01	+2.441267E-03
+3.361875E-01	+2.540161E-03
+3.453526E-01	+2.648095E-03
+3.544902E-01	+2.751049E-03
+3.637137E-01	+2.857013E-03
+3.727608E-01	+2.969271E-03
+3.818560E-01	+3.079308E-03
+3.908570E-01	+3.190033E-03
+3.999909E-01	+3.302483E-03
+4.089034E-01	+3.419701E-03
+4.180137E-01	+3.538259E-03
+4.272634E-01	+3.660091E-03
+4.361992E-01	+3.776216E-03
+4.455072E-01	+3.901019E-03
+4.545055E-01	+4.028378E-03
+4.636415E-01	+4.154503E-03
+4.726923E-01	+4.281174E-03
+4.817676E-01	+4.412751E-03
+4.907898E-01	+4.547043E-03
+5.001539E-01	+4.681516E-03
+5.090323E-01	+4.815913E-03
