[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-4.304027E-01	-1.000053E-02
-4.275856E-01	-1.000017E-02
-4.283330E-01	-1.000038E-02
-4.337517E-01	-1.000062E-02
-4.313297E-01	-1.000021E-02
-4.298449E-01	-9.999663E-03
-4.277706E-01	-1.000090E-02
-4.334907E-01	-1.000056E-02
-4.274210E-01	-9.887205E-03
-4.184305E-01	-9.742008E-03
-4.092696E-01	-9.645474E-03
-4.002512E-01	-9.439469E-03
-3.911371E-01	-9.266838E-03
-3.820182E-01	-8.959320E-03
-3.728785E-01	-8.831658E-03
-3.638052E-01	-8.690588E-03
-3.548699E-01	-8.509170E-03
-3.455531E-01	-8.214424E-03
-3.364566E-01	-8.032179E-03
-3.273248E-01	-7.959974E-03
-3.184000E-01	-7.768943E-03
-3.092308E-01	-7.561894E-03
-3.001754E-01	-7.341727E-03
-2.910631E-01	-7.131694E-03
-2.818098E-01	-6.982868E-03
-2.729008E-01	-6.889814E-03
-2.637156E-01	-6.585256E-03
-2.547263E-01	-6.380427E-03
-2.455953E-01	-6.284186E-03
-2.364624E-01	-6.143335E-03
-2.274571E-01	-5.921924E-03
-2.184324E-01	-5.647499E-03
-2.092728E-01	-5.573924E-03
-2.003132E-01	-5.331441E-03
-1.911369E-01	-5.242288E-03
-1.820432E-01	-4.955038E-03
-1.728680E-01	-4.741490E-03
-1.639556E-01	-4.632360E-03
-1.547602E-01	-4.499346E-03
-1.456478E-01	-4.285472E-03
-1.365783E-01	-4.002962E-03
-1.274747E-01	-3.913236E-03
-1.182338E-01	-3.768153E-03
-1.092975E-01	-3.532088E-03
-1.001633E-01	-3.311800E-03
-9.102320E-02	-3.091171E-03
-8.197336E-02	-2.979940E-03
-7.289582E-02	-2.844839E-03
-6.384122E-02	-2.601004E-03
-5.471291E-02	-2.362630E-03
-4.563806E-02	-2.302968E-03
-3.655625E-02	-2.122812E-03
-2.747364E-02	-1.817784E-03
-1.815147E-02	-1.676754E-03
-9.174303E-03	-1.553123E-03
-1.378403E-04	-1.377159E-03
+8.996109E-03	-1.126891E-03
+1.833435E-02	-9.373938E-04
+2.699968E-02	-8.357047E-04
+3.615676E-02	-5.428197E-04
+4.541686E-02	-3.300557E-04
+5.455624E-02	-2.114813E-04
+6.520683E-02	-1.784488E-05
+7.290708E-02	+2.002828E-04
+8.186774E-02	+3.428801E-04
+9.075933E-02	+4.731469E-04
+9.973475E-02	+6.824766E-04
+1.088882E-01	+9.161544E-04
+1.182659E-01	+1.157304E-03
+1.272072E-01	+1.256887E-03
+1.364080E-01	+1.416824E-03
+1.454357E-01	+1.634822E-03
+1.545172E-01	+1.911979E-03
+1.635867E-01	+2.094217E-03
+1.725973E-01	+2.176774E-03
+1.816978E-01	+2.398180E-03
+1.908067E-01	+2.628448E-03
+1.998078E-01	+2.848623E-03
+2.088580E-01	+3.027162E-03
+2.180979E-01	+3.199191E-03
+2.270200E-01	+3.330285E-03
+2.362524E-01	+3.627537E-03
+2.452997E-01	+3.842277E-03
+2.543728E-01	+3.997367E-03
+2.634964E-01	+4.135933E-03
+2.726823E-01	+4.354548E-03
+2.816816E-01	+4.657906E-03
+2.907903E-01	+4.814411E-03
+2.999355E-01	+5.070462E-03
+3.090177E-01	+5.187108E-03
+3.180327E-01	+5.453568E-03
+3.271991E-01	+5.703534E-03
+3.362420E-01	+5.942197E-03
+3.454396E-01	+6.077425E-03
+3.544814E-01	+6.306192E-03
+3.636224E-01	+6.614115E-03
+3.726905E-01	+6.869728E-03
+3.816062E-01	+7.079103E-03
+3.909031E-01	+7.269091E-03
+3.999159E-01	+7.531099E-03
+4.091744E-01	+7.803947E-03
+4.182027E-01	+8.123435E-03
+4.272177E-01	+8.328612E-03
+4.363193E-01	+8.576102E-03
+4.452896E-01	+8.872872E-03
+4.544633E-01	+9.204247E-03
+4.635442E-01	+9.477553E-03
+4.727947E-01	+9.701521E-03
+4.803798E-01	+9.999436E-03
+4.796456E-01	+9.999876E-03
+4.798631E-01	+9.999967E-03
+4.817362E-01	+9.999806E-03
+4.809033E-01	+9.999847E-03
+4.802982E-01	+9.999830E-03
+4.796285E-01	+9.999729E-03
+4.816470E-01	+9.999783E-03
