[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
-5.002022E-01	-4.445402E-04
-4.910253E-01	-4.318185E-04
-4.820647E-01	-4.241291E-04
-4.729442E-01	-4.165391E-04
-4.640312E-01	-4.035639E-04
-4.548254E-01	-3.970287E-04
-4.454134E-01	-3.919830E-04
-4.362220E-01	-3.772381E-04
-4.273324E-01	-3.702629E-04
-4.185413E-01	-3.636373E-04
-4.094799E-01	-3.536151E-04
-4.000579E-01	-3.449768E-04
-3.914213E-01	-3.369693E-04
-3.819841E-01	-3.337463E-04
-3.729567E-01	-3.220919E-04
-3.639018E-01	-3.102217E-04
-3.547205E-01	-3.060861E-04
-3.455917E-01	-2.985532E-04
-3.365822E-01	-2.891470E-04
-3.276058E-01	-2.809341E-04
-3.183544E-01	-2.748962E-04
-3.094088E-01	-2.665561E-04
-3.001454E-01	-2.555170E-04
-2.910728E-01	-2.473152E-04
-2.818670E-01	-2.422457E-04
-2.728945E-01	-2.325651E-04
-2.638102E-01	-2.218239E-04
-2.546958E-01	-2.159950E-04
-2.455333E-01	-2.095111E-04
-2.366259E-01	-1.987257E-04
-2.273395E-01	-1.901728E-04
-2.183227E-01	-1.881012E-04
-2.092001E-01	-1.781369E-04
-2.000824E-01	-1.700031E-04
-1.912372E-01	-1.621187E-04
-1.821387E-01	-1.581421E-04
-1.727996E-01	-1.486510E-04
-1.638679E-01	-1.362002E-04
-1.544967E-01	-1.318377E-04
-1.457535E-01	-1.256978E-04
-1.366450E-01	-1.133369E-04
-1.275423E-01	-1.063572E-04
-1.185993E-01	-1.013733E-04
-1.095535E-01	-9.288014E-05
-9.977752E-02	-8.378779E-05
-9.160622E-02	-7.519712E-05
-8.163137E-02	-7.208546E-05
-7.303394E-02	-6.117192E-05
-6.344899E-02	-5.212567E-05
-5.462624E-02	-4.909303E-05
-4.529821E-02	-3.960613E-05
-3.715993E-02	-2.945572E-05
-2.711221E-02	-2.684038E-05
-1.833184E-02	-1.743699E-05
-9.767221E-03	-6.100780E-06
+5.211821E-05	+1.134463E-06
+8.115228E-03	+5.338671E-06
+1.832897E-02	+1.160242E-05
+2.716589E-02	+2.152700E-05
+3.680876E-02	+3.261305E-05
+4.596133E-02	+3.757501E-05
+5.443292E-02	+4.311911E-05
+6.283740E-02	+5.582048E-05
+7.268499E-02	+6.281065E-05
+8.221754E-02	+6.871767E-05
+8.970471E-02	+8.129259E-05
+1.001207E-01	+8.969368E-05
+1.088854E-01	+9.661576E-05
+1.185976E-01	+1.083156E-04
+1.273887E-01	+1.160307E-04
+1.364693E-01	+1.218986E-04
+1.457940E-01	+1.326148E-04
